season,player,tm,fantpos,g,rush_att,rush_yds,y_a,rush_td,tgt,rec,yds,rec_td,ppr
2016,Jalin Marshall,NYJ,WR,10,0,0,"",0,23,14,162,2,38.2
2016,Charone Peake,NYJ,WR,15,0,0,"",0,35,19,186,0,37.6
2016,Bennie Fowler,DEN,WR,13,0,0,"",0,24,11,145,2,37.5
2016,Lance Dunbar,DAL,RB,13,9,31,3.44,1,24,16,122,0,37.3
2016,Demetrius Harris,KAN,TE,16,0,0,"",0,31,17,123,1,37.3
2016,Kenneth Farrow,SDG,RB,13,60,192,3.2,0,16,13,70,0,37.2
2016,Cody Core,CIN,WR,8,0,0,"",0,27,17,200,0,37
2016,Tanner McEvoy,SEA,WR,14,0,0,"",0,11,9,140,2,36.7
2016,Peyton Barber,TAM,RB,15,55,223,4.05,1,6,5,28,0,36.1
2016,Jeff Janis,GNB,WR,16,2,38,19,1,19,11,93,1,36.1
2016,Harry Douglas,TEN,WR,11,0,0,"",0,22,15,210,0,36
2016,Corey Grant,JAX,RB,11,32,164,5.13,1,7,4,35,1,35.9
2016,Alex Collins,SEA,RB,11,31,125,4.03,1,11,11,84,0,35.9
2016,Josh Hill,NOR,TE,9,0,0,"",0,22,15,149,1,35.9
2016,Jaron Brown,ARI,WR,7,0,0,"",0,22,11,187,1,35.7
2016,Josh Ferguson,IND,RB,16,15,20,1.33,0,26,20,136,0,35.6
2016,Darren Fells,ARI,TE,14,0,0,"",0,18,14,154,1,35.4
2016,DuJuan Harris,SFO,RB,10,38,138,3.63,0,9,8,115,1,35.3
2016,Benny Cunningham,LAR,RB,11,21,101,4.81,0,21,16,91,0,35.2
2016,Xavier Grimble,PIT,TE,13,0,0,"",0,21,11,118,2,34.8
2016,Seth Devalve,CLE,TE,12,0,0,"",0,12,10,127,2,34.7
2016,Mike Tolbert,CAR,RB,16,35,114,3.26,0,15,10,72,1,34.6
2016,Austin Seferian-Jenkins,2TM,TE,9,0,0,"",0,20,13,154,1,34.4
2016,Daniel Brown,2TM,WR,8,0,0,"",0,20,16,124,1,34.4
2016,Jerell Adams,NYG,TE,13,0,0,"",0,21,16,122,1,34.2
2016,Kenjon Barner,PHI,RB,13,27,129,4.78,2,11,5,42,0,34.1
2016,Jonathan Grimes,HOU,RB,10,23,105,4.57,0,18,13,94,0,32.9
2016,Vincent Jackson,TAM,WR,5,0,0,"",0,32,15,173,0,32.3
2016,MarQueis Gray,MIA,TE,16,0,0,"",0,17,14,174,0,31.4
2016,Marquess Wilson,CHI,WR,3,0,0,"",0,16,9,160,1,31
2016,Braxton Miller,HOU,WR,10,3,0,0,0,28,15,99,1,30.9
2016,Darren Waller,BAL,TE,12,0,0,"",0,17,10,85,2,30.5
2016,Andre Ellington,ARI,RB,16,34,96,2.82,0,19,12,85,0,30.1
2016,A.J. Derby,2TM,TE,10,0,0,"",0,20,16,160,0,30
2016,Andre Johnson,TEN,WR,8,0,0,"",0,22,9,85,2,29.5
2016,Brent Celek,PHI,TE,16,0,0,"",0,19,14,155,0,29.5
2016,Ronnie Hillman,2TM,RB,8,41,131,3.2,0,15,7,93,0,29.4
2016,Ed Dickson,CAR,TE,16,0,0,"",0,19,10,134,1,29.4
2016,Kerwynn Williams,ARI,RB,10,18,157,8.72,2,2,1,6,0,29.3
2016,Roger Lewis,NYG,WR,13,0,0,"",0,19,7,97,2,28.7
2016,Cameron Artis-Payne,CAR,RB,3,36,144,4,2,1,1,11,0,28.5
2016,Kapri Bibbs,DEN,RB,12,29,129,4.45,0,4,2,75,1,28.4
2016,Anthony Fasano,TEN,TE,16,0,0,"",0,13,8,83,2,28.3
2016,Freddie Martino,TAM,WR,13,0,0,"",0,11,8,142,1,28.2
2016,Walt Powell,BUF,RB,9,0,0,"",0,25,14,142,0,28.2
2016,Larry Donnell,NYG,TE,14,0,0,"",0,22,15,92,1,28.2
2016,Danny Woodhead,SDG,RB,2,19,116,6.11,0,8,6,35,1,27.1
2016,Jaelen Strong,HOU,WR,8,0,0,"",0,24,14,131,0,27.1
2016,Ameer Abdullah,DET,RB,2,18,101,5.61,0,5,5,57,1,26.8
2016,Orleans Darkwa,NYG,RB,10,30,111,3.7,2,4,2,12,0,26.3
2016,Stephen Anderson,HOU,TE,13,0,0,"",0,16,11,93,1,26.3
2016,Chris Harper,SFO,WR,9,0,0,"",0,21,13,133,0,26.3
2016,Cecil Shorts,TAM,WR,9,0,0,"",0,27,11,152,0,26.2
2016,Tyler Higbee,LAR,WR,16,0,0,"",0,29,11,85,1,25.5
2016,Brandon Tate,BUF,WR,15,3,48,16,0,12,8,117,0,24.5
2016,Reggie Bush,BUF,RB,13,12,-3,-0.25,1,10,7,90,0,23.7
2016,Jarius Wright,MIN,WR,8,0,0,"",0,14,11,67,1,23.7
2016,John Phillips,2TM,TE,16,0,0,"",0,15,10,72,1,23.2
2016,KaDeem Carey,CHI,RB,12,32,126,3.94,0,7,5,55,0,23.1
2016,Jeff Heuerman,DEN,TE,12,0,0,"",0,17,9,141,0,23.1
2016,Neal Sterling,JAX,TE,10,0,0,"",0,16,12,110,0,23
2016,James Wright,CIN,WR,13,2,-6,-3,0,19,13,106,0,23
2016,Arrelious Benn,JAX,WR,15,0,0,"",0,10,5,116,1,22.6
2016,Pharoh Cooper,LAR,WR,10,0,0,"",0,20,14,106,0,22.6
2016,Nick OLeary,BUF,TE,16,0,0,"",0,14,9,114,0,22.4
2016,Paul Turner,PHI,WR,4,0,0,"",0,14,9,126,0,21.6
2016,Crockett Gillmore,BAL,TE,7,0,0,"",0,14,8,71,1,21.1
2016,Brandon Myers,TAM,TE,16,0,0,"",0,14,7,59,1,20.9
2016,Rhett Ellison,MIN,TE,15,1,1,1,1,14,9,57,0,20.8
2016,Brittan Golden,ARI,WR,12,0,0,"",0,14,8,82,1,20.2
2016,Jordan Cameron,MIA,TE,3,0,0,"",0,11,8,60,1,20
2016,Denard Robinson,JAX,RB,13,41,144,3.51,0,5,3,22,0,19.6
2016,Arian Foster,MIA,RB,4,22,55,2.5,0,10,6,78,0,19.3
2016,Tyler Kroft,CIN,WR,14,0,0,"",0,12,10,92,0,19.2
2016,Dominique Jones,MIA,TE,9,0,0,"",0,10,7,61,1,19.1
2016,Greg Salas,BUF,WR,2,0,0,"",0,6,4,89,1,18.9
2016,C.J. Spiller,2TM,RB,6,6,18,3,0,13,6,50,1,18.8
2016,Andy Janovich,DEN,RB,11,4,33,8.25,1,7,5,44,0,18.7
2016,Patrick DiMarco,ATL,RB,16,0,0,"",0,10,7,52,1,18.2
2016,Terron Ward,ATL,RB,5,31,151,4.87,0,2,1,11,0,17.2
2016,Markus Wheaton,PIT,WR,3,0,0,"",0,9,4,51,1,17.1
2016,Keith Mumphery,HOU,WR,11,0,0,"",0,12,10,69,0,16.9
2016,Akeem Hunt,HOU,RB,8,20,109,5.45,0,4,3,29,0,16.8
2016,Ryan Grant,WAS,WR,16,0,0,"",0,19,9,76,0,16.6
2016,Antone Smith,TAM,RB,3,10,47,4.7,0,9,6,77,0,16.4
2016,Demarcus Ayers,PIT,WR,2,2,-12,-6,0,13,6,53,1,16.1
2016,Alan Cross,TAM,TE,14,0,0,"",0,10,6,38,1,15.8
2016,Tommylee Lewis,NOR,WR,12,3,11,3.67,0,11,7,76,0,15.7
2016,Cody Latimer,DEN,WR,12,0,0,"",0,15,8,76,0,15.6
2016,Chris Johnson,ARI,RB,4,25,95,3.8,1,1,0,0,0,15.5
2016,Mack Brown,WAS,RB,9,8,82,10.25,1,1,1,-2,0,15
2016,Maurice Harris,WAS,WR,10,0,0,"",0,12,8,66,0,14.6
2016,Mike Davis,SFO,RB,8,19,50,2.63,1,5,3,25,0,14.5
2016,T.J. Jones,DET,WR,3,0,0,"",0,14,5,93,0,14.3
2016,Marcel Reece,SEA,RB,4,2,0,0,0,5,5,73,0,14.3
2016,Brandon Bostick,NYJ,TE,16,0,0,"",0,11,8,63,0,14.3
2016,Lucky Whitehead,DAL,WR,15,10,82,8.2,0,3,3,48,0,14
2016,Aaron Burbridge,SFO,WR,16,0,0,"",0,16,7,88,0,13.8
2016,Jeremy Ross,2TM,WR,6,0,0,"",0,4,4,37,1,13.7
2016,Rashard Higgins,CLE,WR,16,0,0,"",0,12,6,77,0,13.7
2016,Chris Moore,BAL,WR,15,3,19,6.33,0,16,7,46,0,13.5
2016,Jamaal Charles,KAN,RB,3,12,40,3.33,1,3,2,14,0,13.4
2016,Darren McFadden,DAL,RB,3,24,87,3.63,0,5,3,17,0,13.4
2016,DeAnthony Thomas,KAN,WR,12,4,29,7.25,0,9,7,35,0,13.4
2016,Joshua Perkins,ATL,TE,8,0,0,"",0,5,3,42,1,13.2
2016,Alex Erickson,CIN,WR,16,0,0,"",0,8,6,71,0,13.1
2016,Gavin Escobar,DAL,TE,16,0,0,"",0,7,4,30,1,13
2016,Jerome Felton,BUF,RB,15,8,13,1.63,0,9,6,57,0,13
2016,Geoff Swaim,DAL,TE,9,0,0,"",0,8,6,69,0,12.9
2016,Derek Watt,SDG,RB,16,2,4,2,0,4,4,83,0,12.7
2016,Blake Bell,SFO,TE,13,0,0,"",0,9,4,85,0,12.5
2016,Jonathan Williams,BUF,RB,11,27,94,3.48,1,2,1,0,0,12.4
2016,Keenan Allen,SDG,WR,1,0,0,"",0,7,6,63,0,12.3
2016,Fitzgerald Toussaint,PIT,RB,16,14,58,4.14,0,3,3,33,0,12.1
2016,Leonte Carroo,MIA,WR,14,0,0,"",0,6,3,29,1,11.9
2016,Jordan Todman,IND,RB,16,9,59,6.56,0,1,0,0,0,11.9
2016,Bryce Treggs,PHI,WR,9,2,7,3.5,0,12,3,80,0,11.7
2016,Wendall Williams,HOU,WR,3,0,0,"",0,7,4,75,0,11.5
2016,Nick Williams,ATL,WR,2,0,0,"",0,7,5,59,0,10.9
2016,Dexter McCluster,SDG,WR,6,3,2,0.67,0,11,7,36,0,10.8
2016,Byron Marshall,PHI,RB,3,19,64,3.37,0,5,3,10,0,10.4
2016,Nick Boyle,BAL,TE,6,0,0,"",0,6,6,44,0,10.4
2016,Terrell Watson,PHI,RB,1,9,28,3.11,1,1,1,5,0,10.3
2016,Knile Davis,2TM,RB,11,18,28,1.56,0,7,5,25,0,10.3
2016,Matt Lengel,NWE,TE,6,0,0,"",0,3,2,22,1,10.2
2016,Phillip Supernaw,TEN,TE,15,0,0,"",0,5,4,62,0,10.2
2016,Malcolm Brown,LAR,RB,16,18,39,2.17,0,3,3,46,0,9.5
2016,George Atkinson,CLE,RB,16,7,34,4.86,1,0,0,0,0,9.4
2016,Trevor Davis,GNB,WR,11,0,0,"",0,7,3,24,1,9.4
2016,Adrian Peterson,MIN,RB,3,37,72,1.95,0,6,3,8,0,9
2016,Jace Amaro,TEN,TE,3,0,0,"",0,4,3,59,0,8.9
2016,Lee Smith,OAK,TE,4,0,0,"",0,6,6,29,0,8.9
2016,Andre Williams,SDG,RB,1,18,87,4.83,0,2,0,0,0,8.7
2016,Connor Hamlett,CLE,TE,3,0,0,"",0,1,1,17,1,8.7
2016,Juwan Thompson,DEN,RB,8,8,26,3.25,1,1,0,0,0,8.6
2016,Josh Doctson,WAS,WR,2,0,0,"",0,6,2,66,0,8.6
2016,Ben Braunecker,CHI,TE,13,0,0,"",0,6,4,41,0,8.1
2016,Mike James,TAM,RB,4,4,19,4.75,0,4,4,22,0,8.1
2016,Javorius Allen,BAL,RB,8,9,34,3.78,0,4,3,15,0,7.9
2016,Johnny Holton,OAK,WR,15,6,43,7.17,0,3,2,34,0,7.7
2016,Malcolm Johnson,CLE,RB,7,1,2,2,0,7,5,44,0,7.6
2016,Taiwan Jones,OAK,RB,13,1,-8,-8,0,4,4,43,0,7.5
2016,Justin Perillo,GNB,TE,9,0,0,"",0,5,4,35,0,7.5
2016,Quan Bray,IND,WR,6,1,7,7,0,4,3,36,0,7.3
2016,Luke Stocker,TAM,TE,12,0,0,"",0,8,5,23,0,7.3
2016,Michael Campanaro,BAL,WR,3,3,72,24,0,1,0,0,0,7.2
2016,D.J. Tialavea,ATL,TE,2,0,0,"",0,1,1,1,1,7.1
2016,Tavarres King,NYG,WR,7,0,0,"",0,4,2,50,0,7
2016,Ifeanyi Momah,ARI,TE,5,0,0,"",0,4,2,50,0,7
2016,Bradley Marquez,LAR,WR,14,1,2,2,0,7,3,37,0,6.9
2016,Brandon Wilds,NYJ,RB,4,10,27,2.7,0,2,2,20,0,6.7
2016,Danny Vitale,CLE,RB,9,0,0,"",0,5,4,27,0,6.7
2016,Dwayne Harris,NYG,WR,16,0,0,"",0,1,1,13,1,6.3
2016,Daniel Lasco,NOR,RB,7,11,32,2.91,0,4,2,11,0,6.3
2016,Nick Vannett,SEA,TE,9,0,0,"",0,4,3,32,0,6.2
2016,Rashad Greene,JAX,WR,8,0,0,"",0,8,5,32,0,6.2
2016,Troymaine Pope,2TM,RB,4,12,44,3.67,0,2,1,5,0,5.9
2016,Brandon Williams,SEA,TE,16,0,0,"",0,3,2,36,0,5.6
2016,Keith Smith,DAL,RB,16,2,5,2.5,0,4,3,20,0,5.5
2016,Anthony Sherman,KAN,RB,16,0,0,"",0,6,4,11,0,5.1
2016,Clay Harbor,2TM,TE,15,0,0,"",0,3,3,19,0,4.9
2016,James Develin,NWE,RB,16,0,0,"",0,6,3,18,0,4.8
2016,Niles Paul,WAS,TE,8,0,0,"",0,2,2,27,0,4.7
2016,Mike Thomas,LAR,WR,15,0,0,"",0,9,3,37,0,4.7
2016,Sean McGrath,SDG,TE,16,0,0,"",0,2,2,25,0,4.5
2016,Logan Paulsen,CHI,TE,16,0,0,"",0,10,3,15,0,4.5
2016,Ross Travis,KAN,TE,6,0,0,"",0,6,3,15,0,4.5
2016,Griff Whalen,SDG,WR,8,0,0,"",0,4,2,22,0,4.2
2016,Alex Ellis,JAX,TE,6,0,0,"",0,4,3,11,0,4.1
2016,Jakeem Grant,MIA,WR,16,1,1,1,0,1,0,0,0,4.1
2016,Lorenzo Taliaferro,BAL,RB,3,1,0,0,0,3,3,10,0,4
2016,Brandon Bolden,NWE,RB,14,1,4,4,0,4,2,15,0,3.9
2016,Isaiah Pead,MIA,RB,3,8,22,2.75,0,1,1,6,0,3.8
2016,J.D. McKissic,SEA,RB,1,1,2,2,0,2,2,16,0,3.8
2016,Cole Wick,DET,TE,6,0,0,"",0,3,2,18,0,3.8
2016,Brenton Bersin,CAR,WR,10,0,0,"",0,6,2,17,0,3.7
2016,Percy Harvin,BUF,WR,2,1,11,11,0,4,2,6,0,3.7
2016,D.J. Foster,NWE,RB,3,7,24,3.43,0,2,1,2,0,3.6
2016,Shane Wynn,JAX,WR,5,2,5,2.5,0,3,1,19,0,3.4
2016,DeAndre Smelter,SFO,WR,2,0,0,"",0,1,1,23,0,3.3
2016,JeRon Hamm,SFO,TE,5,0,0,"",0,4,2,13,0,3.3
2016,Ryan Hewitt,CIN,RB,16,0,0,"",0,3,2,13,0,3.3
2016,MyCole Pruitt,2TM,TE,4,0,0,"",0,2,2,13,0,3.3
2016,Don Jackson,GNB,RB,3,10,32,3.2,0,1,0,0,0,3.2
2016,Jeremy Butler,SDG,WR,4,0,0,"",0,2,2,11,0,3.1
2016,Derek Carrier,WAS,TE,8,0,0,"",0,2,2,10,0,3
2016,Devin Smith,NYJ,WR,4,0,0,"",0,3,1,20,0,3
2016,Devin Street,IND,WR,5,0,0,"",0,6,1,20,0,3
2016,Jalston Fowler,TEN,RB,16,1,3,3,0,2,1,14,0,2.7
2016,Damiere Byrd,CAR,WR,1,0,0,"",0,1,1,16,0,2.6
2016,Jay Prosch,HOU,RB,15,4,9,2.25,0,1,1,6,0,2.5
2016,Laquon Treadwell,MIN,WR,9,0,0,"",0,3,1,15,0,2.5
2016,Roosevelt Nix,PIT,RB,10,0,0,"",0,2,2,5,0,2.5
2016,Gerald Christian,BUF,TE,3,0,0,"",0,2,1,14,0,2.4
2016,Randall Telfer,CLE,TE,14,0,0,"",0,7,2,4,0,2.4
2016,Henry Krieger-Coble,DEN,TE,2,0,0,"",0,1,1,13,0,2.3
2016,Paul Lasike,CHI,RB,10,3,8,2.67,0,1,1,3,0,2.1
2016,Chris Manhertz,2TM,TE,7,0,0,"",0,1,1,10,0,2
2016,Tony Washington,JAX,WR,2,0,0,"",0,1,1,9,0,1.9
2016,James OShaughnessy,KAN,TE,16,0,0,"",0,3,2,-1,0,1.9
2016,Jared Abbrederis,GNB,WR,5,0,0,"",0,2,1,8,0,1.8
2016,Matthew Mulligan,DET,TE,8,0,0,"",0,1,1,8,0,1.8
2016,Rashad Ross,WAS,WR,5,0,0,"",0,1,1,8,0,1.8
2016,Paul McRoberts,LAR,WR,2,0,0,"",0,1,1,6,0,1.6
2016,Antonio Andrews,TEN,RB,16,2,15,7.5,0,0,0,0,0,1.5
2016,Zach Line,MIN,RB,15,7,15,2.14,0,3,0,0,0,1.5
2016,Marc Mariani,TEN,WR,16,1,15,15,0,0,0,0,0,1.5
2016,Cedric Peerman,CIN,RB,6,6,15,2.5,0,1,0,0,0,1.5
2016,George Farmer,SEA,RB,2,1,1,1,0,3,1,4,0,1.5
2016,Joique Bell,2TM,RB,7,3,6,2,0,1,1,-2,0,1.4
2016,David Morgan,MIN,TE,12,0,0,"",0,1,1,4,0,1.4
2016,Chase Reynolds,LAR,RB,16,0,0,"",0,1,1,4,0,1.4
2016,Rod Smith,DAL,RB,7,0,0,"",0,1,1,4,0,1.4
2016,Marcus Murphy,NOR,RB,3,0,0,"",0,1,1,3,0,1.3
2016,Jordan Payton,CLE,WR,4,0,0,"",0,3,1,3,0,1.3
2016,Terrence Magee,SEA,RB,2,3,12,4,0,0,0,0,0,1.2
2016,Stepfan Taylor,ARI,RB,15,4,12,3,0,0,0,0,0,1.2
2016,Bronson Hill,JAX,RB,3,2,11,5.5,0,1,0,0,0,1.1
2016,Tyler Ervin,HOU,RB,12,1,3,3,0,5,3,18,0,1.1
2016,Troy Niklas,ARI,TE,3,0,0,"",0,2,1,0,0,1
2016,Joe Banyard,JAX,RB,1,2,7,3.5,0,0,0,0,0,0.7
2016,Daryl Richardson,PIT,RB,3,2,7,3.5,0,0,0,0,0,0.7
2016,Stevan Ridley,ATL,RB,1,3,7,2.33,0,0,0,0,0,0.7
2016,Raheem Mostert,2TM,RB,3,1,6,6,0,0,0,0,0,0.6
2016,Bralon Addison,CHI,RB,2,1,4,4,0,1,1,11,0,0.5
2016,Khiry Robinson,NYJ,RB,1,8,22,2.75,0,0,0,0,0,0.2
2016,Will Tukuafu,SEA,RB,7,2,2,1,0,1,0,0,0,0.2
2016,Brandon Burks,NYJ,RB,1,2,-4,-2,0,0,0,0,0,-0.4
2016,Matthew Slater,NWE,WR,13,1,5,5,0,1,0,0,0,-1.5
2015,Antonio Brown,PIT,WR,16,3,28,9.33,0,193,136,1834,10,388.2
2015,Julio Jones,ATL,WR,16,0,0,"",0,203,136,1871,8,369.1
2015,Brandon Marshall,NYJ,WR,16,0,0,"",0,173,109,1502,14,339.2
2015,DeAndre Hopkins,HOU,WR,16,0,0,"",0,192,111,1521,11,331.1
2015,Devonta Freeman,ATL,RB,15,265,1056,3.98,11,97,73,578,3,316.4
2015,Allen Robinson,JAX,WR,16,0,0,"",0,151,80,1400,14,304
2015,Larry Fitzgerald,ARI,WR,16,0,0,"",0,145,109,1215,9,280.5
2015,Jarvis Landry,MIA,WR,16,18,113,6.28,1,166,110,1157,4,275.4
2015,A.J. Green,CIN,WR,16,0,0,"",0,132,86,1297,10,273.7
2015,Doug Baldwin,SEA,WR,16,0,0,"",0,103,78,1069,14,268.9
2015,Demaryius Thomas,DEN,WR,16,0,0,"",0,177,105,1304,6,267.4
2015,Calvin Johnson,DET,WR,16,0,0,"",0,149,88,1214,9,261.4
2015,Adrian Peterson,MIN,RB,16,327,1485,4.54,11,36,30,222,0,260.7
2015,Rob Gronkowski,NWE,TE,15,0,0,"",0,120,72,1176,11,255.6
2015,Brandin Cooks,NOR,WR,16,8,18,2.25,0,129,84,1138,9,253.6
2015,Eric Decker,NYJ,WR,15,0,0,"",0,132,80,1027,12,252.7
2015,Delanie Walker,TEN,TE,15,1,36,36,0,133,94,1088,6,244.4
2015,Jordan Reed,WAS,TE,14,0,0,"",0,114,87,952,11,244.2
2015,Jeremy Maclin,KAN,WR,15,3,14,4.67,0,124,87,1088,8,243.2
2015,Danny Woodhead,SDG,RB,16,98,336,3.43,3,106,80,755,6,243.1
2015,Gary Barnidge,CLE,TE,16,0,0,"",0,125,79,1043,9,237.3
2015,Doug Martin,TAM,RB,16,288,1402,4.87,6,44,33,271,1,232.3
2015,Lamar Miller,MIA,RB,16,194,872,4.49,8,57,47,397,2,231.9
2015,DeAngelo Williams,PIT,RB,16,200,907,4.54,11,47,40,367,0,231.4
2015,Michael Crabtree,OAK,WR,16,0,0,"",0,146,85,922,9,231.2
2015,Jordan Matthews,PHI,WR,16,0,0,"",0,126,85,997,8,230.7
2015,Greg Olsen,CAR,TE,16,0,0,"",0,124,77,1104,7,227.4
2015,Allen Hurns,JAX,WR,15,0,0,"",0,105,64,1031,10,225.1
2015,Emmanuel Sanders,DEN,WR,15,3,29,9.67,0,136,76,1135,6,224.4
2015,Sammy Watkins,BUF,WR,13,1,1,1,0,96,60,1047,9,218.8
2015,David Johnson,ARI,RB,16,125,581,4.65,8,57,36,457,4,215.8
2015,Matt Forte,CHI,RB,13,218,898,4.12,4,58,44,389,3,214.7
2015,Amari Cooper,OAK,WR,16,3,-3,-1,0,130,72,1070,6,212.7
2015,T.Y. Hilton,IND,WR,16,0,0,"",0,134,69,1124,5,211.4
2015,Mike Evans,TAM,WR,15,0,0,"",0,148,74,1206,3,210.6
2015,Golden Tate,DET,WR,16,6,41,6.83,0,128,90,813,6,209.4
2015,Todd Gurley,STL,RB,13,229,1106,4.83,10,26,21,188,0,208.4
2015,John Brown,ARI,WR,15,3,22,7.33,0,101,65,1003,7,207.5
2015,Latavius Murray,OAK,RB,16,266,1066,4.01,6,53,41,232,0,204.8
2015,Mark Ingram,NOR,RB,12,166,769,4.63,6,60,50,405,0,203.4
2015,Randall Cobb,GNB,WR,16,13,50,3.85,0,129,79,829,6,202.9
2015,Chris Ivory,NYJ,RB,15,247,1070,4.33,7,37,30,217,1,202.7
2015,Tavon Austin,STL,WR,16,52,434,8.35,4,87,52,473,5,198.7
2015,Travis Benjamin,CLE,WR,16,4,12,3,0,125,68,966,5,197.8
2015,Kamar Aiken,BAL,WR,16,0,0,"",0,127,75,944,5,197.4
2015,Darren McFadden,DAL,RB,16,239,1089,4.56,3,53,40,328,0,195.7
2015,Frank Gore,IND,RB,16,260,967,3.72,6,58,34,267,1,193.4
2015,Tyler Eifert,CIN,TE,13,0,0,"",0,74,52,615,13,191.5
2015,James Jones,GNB,WR,16,0,0,"",0,99,50,890,8,191
2015,Ben Watson,NOR,TE,16,0,0,"",0,110,74,825,6,190.5
2015,Travis Kelce,KAN,TE,16,0,0,"",0,103,72,875,5,189.5
2015,Pierre Garcon,WAS,WR,16,0,0,"",0,111,72,777,6,185.7
2015,Rueben Randle,NYG,WR,16,0,0,"",0,90,57,797,8,184.7
2015,DeMarco Murray,PHI,RB,15,193,702,3.64,6,55,44,322,1,184.4
2015,Ted Ginn,CAR,WR,15,4,60,15,0,97,44,739,10,183.9
2015,Willie Snead,NOR,WR,15,0,0,"",0,101,69,984,3,183.4
2015,Giovani Bernard,CIN,RB,16,154,730,4.74,2,66,49,472,0,181.2
2015,Charles Sims,TAM,RB,16,107,529,4.94,0,70,51,561,4,180
2015,Theo Riddick,DET,RB,16,43,133,3.09,0,99,80,697,3,179
2015,LeSean McCoy,BUF,RB,12,203,895,4.41,3,50,32,292,2,178.7
2015,Marvin Jones,CIN,WR,16,5,33,6.6,0,103,65,816,4,173.9
2015,Donte Moncrief,IND,WR,16,0,0,"",0,105,64,733,6,173.3
2015,Michael Floyd,ARI,WR,15,0,0,"",0,89,52,849,6,172.9
2015,Julian Edelman,NWE,WR,9,3,23,7.67,0,88,61,692,7,172.5
2015,Jeremy Hill,CIN,RB,16,223,794,3.56,11,19,15,79,1,170.3
2015,Zach Ertz,PHI,TE,15,0,0,"",0,112,75,853,2,170.3
2015,Martavis Bryant,PIT,WR,11,5,37,7.4,1,92,50,765,6,170.2
2015,Anquan Boldin,SFO,WR,14,0,0,"",0,111,69,789,4,169.9
2015,James Starks,GNB,RB,16,148,601,4.06,2,53,43,392,3,166.3
2015,Tyler Lockett,SEA,WR,16,5,20,4,0,69,51,664,6,165.4
2015,Rashad Jennings,NYG,RB,16,195,863,4.43,3,40,29,296,1,164.9
2015,Duke Johnson,CLE,RB,16,104,379,3.64,0,74,61,534,2,164.3
2015,Jason Witten,DAL,TE,16,0,0,"",0,104,77,713,3,164.3
2015,Jonathan Stewart,CAR,RB,13,242,989,4.09,6,21,16,99,1,162.8
2015,Keenan Allen,SDG,WR,8,0,0,"",0,89,67,725,4,161.5
2015,Darren Sproles,PHI,WR,16,83,317,3.82,3,83,55,388,1,161.5
2015,Ronnie Hillman,DEN,RB,16,207,863,4.17,7,35,24,111,0,161.4
2015,Richard Rodgers,GNB,TE,16,1,11,11,0,85,58,510,8,160.1
2015,Alshon Jeffery,CHI,WR,9,0,0,"",0,94,54,807,4,158.7
2015,Shane Vereen,NYG,RB,16,61,260,4.26,0,81,59,495,4,158.5
2015,T.J. Yeldon,JAX,RB,12,182,740,4.07,2,46,36,279,1,155.9
2015,Terrance Williams,DAL,WR,16,0,0,"",0,93,52,840,3,154
2015,Markus Wheaton,PIT,WR,16,0,0,"",0,79,44,749,5,150.9
2015,Stefon Diggs,MIN,WR,13,3,13,4.33,0,84,52,720,4,149.3
2015,Antonio Gates,SDG,TE,11,0,0,"",0,85,56,630,5,149
2015,Danny Amendola,NWE,WR,14,2,11,5.5,0,87,65,648,3,148.3
2015,Jeremy Langford,CHI,RB,16,148,537,3.63,6,42,22,279,1,147.6
2015,Jermaine Kearse,SEA,WR,16,0,0,"",0,68,49,685,5,147.5
2015,Javorius Allen,BAL,RB,16,137,514,3.75,1,62,45,353,2,145.7
2015,C.J. Anderson,DEN,RB,15,152,720,4.74,5,36,25,183,0,141.3
2015,Eddie Lacy,GNB,RB,15,187,758,4.05,3,28,20,188,2,140.6
2015,Isaiah Crowell,CLE,RB,16,185,706,3.82,4,22,19,182,1,137.8
2015,Nate Washington,HOU,WR,14,0,0,"",0,94,47,658,4,136.8
2015,Bilal Powell,NYJ,RB,11,70,313,4.47,1,63,47,388,2,135.1
2015,Rishard Matthews,MIA,WR,11,1,4,4,0,61,43,662,4,133.6
2015,Jamison Crowder,WAS,WR,16,2,2,1,0,78,59,604,2,133.6
2015,Charcandrick West,KAN,RB,15,160,634,3.96,4,34,20,214,1,132.8
2015,Cole Beasley,DAL,WR,16,0,0,"",0,75,52,536,5,131.6
2015,Steve Smith,BAL,WR,7,0,0,"",0,73,46,670,3,131
2015,Eric Ebron,DET,TE,14,0,0,"",0,70,47,537,5,130.7
2015,Jacob Tamme,ATL,TE,15,0,0,"",0,81,59,657,1,130.7
2015,Kyle Rudolph,MIN,TE,16,0,0,"",0,73,49,495,5,128.5
2015,Heath Miller,PIT,TE,15,1,2,2,0,81,60,535,2,127.7
2015,Thomas Rawls,SEA,RB,13,147,830,5.65,4,11,9,76,1,127.6
2015,Torrey Smith,SFO,WR,16,0,0,"",0,62,33,663,4,125.3
2015,Ryan Mathews,PHI,RB,13,106,539,5.08,6,28,20,146,1,124.5
2015,Karlos Williams,BUF,RB,11,93,517,5.56,7,14,11,96,2,124.3
2015,Coby Fleener,IND,WR,16,0,0,"",0,84,54,491,3,123.1
2015,LeGarrette Blount,NWE,RB,12,165,703,4.26,6,7,6,43,1,122.6
2015,James White,NWE,RB,14,22,56,2.55,2,54,40,410,4,122.6
