game_id,receiver_player_id,hv_plays,avg_rz_targets,ou,spread,rk,pts,ypp,turnover,cmp,pass_att,pass_tds,pass_ypa,rush_att,rush_tds,hv_plays_moving_avg
2017091400,00-0027942,1,1.78,38.5,-5.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017091400,00-0030564,1,1.74,38.5,5.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017091700,00-0026995,1,1.62,39.5,-7.5,31,410,5.1,13,360,525,28,6.6,467,14,2.00
2017091700,00-0033079,1,1.00,39.5,7.5,6,303,5,34,333,569,18,5.6,435,12,1.00
2017091700,00-0033080,1,1.00,39.5,7.5,6,303,5,34,333,569,18,5.6,435,12,1.00
2017091702,00-0030287,1,1.36,43.5,-6.5,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017091702,00-0032112,2,2.17,43.5,-6.5,30,404,5.7,20,320,513,23,7.3,488,15,2.00
2017091703,00-0029580,1,1.47,41.5,-1.5,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017091704,00-0027996,2,1.43,46.5,4,15,339,5.6,26,325,570,23,6.6,443,15,3.00
2017091704,00-0029137,1,1.90,46.5,4,15,339,5.6,26,325,570,23,6.6,443,15,2.00
2017091704,00-0030061,1,1.52,46.5,4,15,339,5.6,26,325,570,23,6.6,443,15,2.00
2017091704,00-0031549,1,1.38,46.5,4,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017091704,00-0032128,1,1.50,46.5,-4,4,295,5,31,363,601,24,5.7,337,7,1.00
2017091705,00-0029697,2,1.73,55,5.5,5,296,5.7,18,367,590,24,6.4,390,6,3.00
2017091705,00-0031062,2,1.50,55,-5.5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017091705,00-0031236,1,1.33,55,-5.5,10,326,5.4,25,329,554,22,6,406,11,2.00
2017091706,00-0027793,1,2.10,43,-8.5,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017091706,00-0027981,1,1.73,43,8.5,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017091706,00-0030035,1,1.18,43,8.5,7,308,5.2,22,297,499,20,5.8,385,14,2.00
2017091706,00-0031588,1,1.92,43,8.5,7,308,5.2,22,297,499,20,5.8,385,14,3.00
2017091709,00-0026986,5,1.51,43.5,-14,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017091710,00-0022127,1,1.53,44,-2.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017091710,00-0027685,3,1.60,44,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017091710,00-0027874,1,2.09,44,2.5,13,332,5.1,21,371,559,28,5.7,403,7,2.00
2017091710,00-0027902,1,1.68,44,-2.5,23,382,4.9,17,294,491,29,6.1,428,9,2.00
2017091710,00-0028142,1,1.09,44,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017091711,00-0028825,1,1.54,46.5,3,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017091711,00-0031068,1,1.14,46.5,3,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017091711,00-0031325,1,1.44,46.5,-3,28,388,5.3,23,306,531,23,6,472,13,1.00
2017091711,00-0032241,2,1.50,46.5,-3,28,388,5.3,23,306,531,23,6,472,13,1.00
2017091712,00-0031257,1,1.13,41.5,-13.5,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017091713,00-0027944,2,1.93,54.5,-3,26,384,5.5,22,348,513,30,6.9,464,10,2.00
2017091713,00-0031381,1,1.72,54.5,3,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017091713,00-0032058,1,1.17,54.5,-3,26,384,5.5,22,348,513,30,6.9,464,10,2.00
2017091713,00-0032200,3,2.29,54.5,3,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017091800,00-0029293,1,1.38,42.5,3,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017092100,00-0026345,2,1.82,40.5,3,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017092100,00-0030431,3,1.32,40.5,-3,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017092100,00-0031325,4,1.44,40.5,-3,25,383,5.3,20,344,544,27,6.6,491,13,2.00
2017092100,00-0032241,2,1.44,40.5,-3,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017092400,00-0022943,1,1.50,38,-3,2,268,4.6,33,289,509,17,4.8,429,9,2.00
2017092401,00-0027685,2,1.63,40,-3.5,18,359,5.3,25,370,573,14,6.1,466,22,1.00
2017092401,00-0027874,3,2.09,40,-3.5,18,359,5.3,25,370,573,14,6.1,466,22,1.50
2017092401,00-0028112,1,1.45,40,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017092401,00-0028263,1,1.08,40,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017092401,00-0030670,1,1.29,40,-3.5,18,359,5.3,25,370,573,14,6.1,466,22,1.00
2017092401,00-0031299,2,1.63,40,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017092401,00-0032117,1,1.00,40,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017092402,00-0025396,1,1.39,46.5,5,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017092402,00-0029697,1,1.71,46.5,5,11,327,5.3,21,351,550,25,6.1,353,7,2.00
2017092402,00-0030801,1,1.07,46.5,5,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017092402,00-0032055,1,1.47,46.5,-5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017092402,00-0032765,2,2.10,46.5,5,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017092403,00-0027793,3,2.08,43.5,-7,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017092404,00-0029632,1,1.36,50.5,-3,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017092404,00-0032058,1,1.15,50.5,-3,21,376,5.5,32,366,570,21,6.4,432,18,1.50
2017092405,00-0029608,4,1.71,42,1,31,410,5.1,13,360,525,28,6.6,467,14,3.00
2017092405,00-0031339,1,1.35,42,1,31,410,5.1,13,360,525,28,6.6,467,14,2.00
2017092405,00-0032257,2,1.23,42,-1,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017092405,00-0033080,1,1.00,42,-1,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017092405,00-0033885,1,1.00,42,-1,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017092406,00-0026189,2,1.44,41,-1,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017092406,00-0029572,1,1.20,41,1,24,382,6,26,371,549,22,7.3,440,17,2.00
2017092406,00-0030035,1,1.18,41,1,24,382,6,26,371,549,22,7.3,440,17,1.50
2017092406,00-0031588,3,1.92,41,1,24,382,6,26,371,549,22,7.3,440,17,3.00
2017092407,00-0026035,1,1.55,44.5,-13.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017092407,00-0027656,2,1.92,44.5,-13.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017092407,00-0028237,2,1.53,44.5,-13.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017092407,00-0030564,1,1.74,44.5,13.5,5,296,5.7,18,367,590,24,6.4,390,6,2.50
2017092407,00-0031236,3,1.33,44.5,-13.5,32,436,5.7,16,321,501,30,7.1,440,14,1.50
2017092408,00-0031547,2,1.54,43,-5.5,22,382,5.4,20,329,558,30,6.4,466,13,2.00
2017092409,00-0030061,1,1.50,42,-5,27,388,5.7,19,347,561,32,6.9,464,10,1.50
2017092410,00-0028434,2,1.74,41.5,2.5,17,356,5,21,369,605,27,5.9,398,5,1.00
2017092410,00-0029580,1,1.50,41.5,-2.5,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017092410,00-0031257,2,1.11,41.5,2.5,17,356,5,21,369,605,27,5.9,398,5,1.00
2017092411,00-0026176,3,1.81,47.5,-7,16,349,5,14,336,561,20,5.6,489,13,1.00
2017092411,00-0027942,2,1.78,47.5,7,26,384,5.5,22,348,513,30,6.9,464,10,2.50
2017092411,00-0030456,1,1.15,47.5,7,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017092411,00-0031381,1,1.73,47.5,-7,16,349,5,14,336,561,20,5.6,489,13,1.00
2017092413,00-0027061,1,1.43,53.5,-3,28,388,5.3,23,306,531,23,6,472,13,1.00
2017092413,00-0030404,3,1.27,53.5,3,20,373,5.6,14,361,530,24,6.9,433,11,1.00
2017092413,00-0031941,1,1.57,53.5,3,20,373,5.6,14,361,530,24,6.9,433,11,1.00
2017092500,00-0022921,4,1.92,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,2.00
2017092500,00-0027902,1,1.70,46.5,-3,19,361,4.9,21,343,564,24,5.9,407,12,1.50
2017092500,00-0029336,1,1.00,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017092500,00-0030287,1,1.33,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.50
2017092500,00-0030300,1,1.33,46.5,3,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017092500,00-0030516,2,1.23,46.5,-3,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017092500,00-0030542,1,1.35,46.5,-3,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017092800,00-0026176,3,1.84,44,-7,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017092800,00-0026201,1,1.63,44,-7,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017092800,00-0028002,2,1.89,44,-7,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017092800,00-0031381,1,1.77,44,-7,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017100100,00-0025396,1,1.39,52,-4,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017100100,00-0030801,1,1.07,52,-4,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017100100,00-0031547,1,1.50,52,4,10,326,5.4,25,329,554,22,6,406,11,1.50
2017100100,00-0032765,2,2.09,52,-4,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017100100,00-0033906,1,2.00,52,-4,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017100101,00-0028112,2,1.46,48,8,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017100101,00-0031299,1,1.63,48,8,8,315,5.1,16,362,553,22,5.8,402,9,1.50
2017100101,00-0032058,1,1.15,48,-8,18,359,5.3,25,370,573,14,6.1,466,22,1.33
2017100102,00-0031373,1,1.85,42,-3.5,6,303,5,34,333,569,18,5.6,435,12,1.00
2017100102,00-0033857,1,2.00,42,-3.5,6,303,5,34,333,569,18,5.6,435,12,1.00
2017100103,00-0027006,1,1.45,41.5,3.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017100103,00-0027942,2,1.77,41.5,-3.5,31,410,5.1,13,360,525,28,6.6,467,14,2.33
2017100103,00-0030456,1,1.14,41.5,-3.5,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017100103,00-0033079,1,1.00,41.5,3.5,16,349,5,14,336,561,20,5.6,489,13,1.00
2017100104,00-0027902,1,1.69,50.5,-5.5,12,329,5.3,28,324,555,21,5.8,418,15,1.33
2017100104,00-0030516,1,1.23,50.5,-5.5,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017100104,00-0032241,1,1.50,50.5,5.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017100104,00-0033045,2,1.00,50.5,-5.5,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017100105,00-0024389,2,1.53,43.5,-2.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017100105,00-0029580,1,1.48,43.5,-2.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017100105,00-0029615,2,1.25,43.5,2.5,17,356,5,21,369,605,27,5.9,398,5,1.00
2017100105,00-0030564,2,1.74,43.5,2.5,17,356,5,21,369,605,27,5.9,398,5,2.00
2017100105,00-0031326,1,1.67,43.5,2.5,17,356,5,21,369,605,27,5.9,398,5,1.00
2017100106,00-0029293,1,1.38,43.5,2.5,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017100106,00-0030035,1,1.17,43.5,-2.5,21,376,5.5,32,366,570,21,6.4,432,18,1.33
2017100106,00-0031588,3,1.92,43.5,-2.5,21,376,5.5,32,366,570,21,6.4,432,18,2.67
2017100107,00-0026035,1,1.55,48,-9,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017100107,00-0027656,1,1.92,48,-9,11,327,5.3,21,351,550,25,6.1,353,7,1.50
2017100107,00-0027675,2,1.33,48,9,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017100107,00-0028237,2,1.55,48,-9,11,327,5.3,21,351,550,25,6.1,353,7,1.50
2017100107,00-0031359,2,1.35,48,9,5,296,5.7,18,367,590,24,6.4,390,6,2.00
2017100107,00-0032055,2,1.47,48,9,5,296,5.7,18,367,590,24,6.4,390,6,1.50
2017100108,00-0032688,1,1.17,38.5,4,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017100109,00-0022921,1,1.94,43.5,-6.5,25,383,5.3,20,344,544,27,6.6,491,13,1.50
2017100109,00-0030287,1,1.31,43.5,-6.5,25,383,5.3,20,344,544,27,6.6,491,13,1.33
2017100109,00-0030300,1,1.38,43.5,-6.5,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017100111,00-0031235,1,2.12,45.5,2.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017100111,00-0031273,3,1.56,45.5,-2.5,27,388,5.7,19,347,561,32,6.9,464,10,2.00
2017100111,00-0031408,2,1.59,45.5,-2.5,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017100112,00-0027061,1,1.43,43.5,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017100112,00-0031166,1,1.57,43.5,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017100112,00-0033025,1,1.00,43.5,3.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017100113,00-0027696,1,1.90,41.5,-12,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100113,00-0028434,1,1.74,41.5,-12,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100113,00-0029793,1,1.00,41.5,12,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017100113,00-0030089,1,1.30,41.5,-12,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100113,00-0031257,2,1.30,41.5,-12,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100113,00-0031339,1,1.35,41.5,12,14,332,4.9,25,325,554,19,5.6,452,14,2.00
2017100113,00-0032211,1,1.09,41.5,-12,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100200,00-0024221,2,1.30,48,6.5,15,339,5.6,26,325,570,23,6.6,443,15,3.00
2017100200,00-0028825,1,1.54,48,6.5,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017100200,00-0030506,4,1.44,48,-6.5,28,388,5.3,23,306,531,23,6,472,13,1.00
2017100200,00-0030669,1,1.38,48,-6.5,28,388,5.3,23,306,531,23,6,472,13,1.00
2017100200,00-0031068,1,1.13,48,6.5,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017100200,00-0032128,1,1.50,48,-6.5,28,388,5.3,23,306,531,23,6,472,13,1.50
2017100200,00-0032760,1,2.00,48,6.5,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017100500,00-0026189,3,1.44,54.5,3.5,5,296,5.7,18,367,590,24,6.4,390,6,1.50
2017100500,00-0028237,1,1.62,54.5,-3.5,24,382,6,26,371,549,22,7.3,440,17,1.33
2017100500,00-0031062,1,1.43,54.5,-3.5,24,382,6,26,371,549,22,7.3,440,17,2.00
2017100500,00-0031236,1,1.32,54.5,-3.5,24,382,6,26,371,549,22,7.3,440,17,1.67
2017100500,00-0031273,1,1.59,54.5,3.5,5,296,5.7,18,367,590,24,6.4,390,6,2.00
2017100500,00-0032009,1,1.20,54.5,3.5,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017100800,00-0027942,3,1.76,39.5,-3,18,359,5.3,25,370,573,14,6.1,466,22,2.00
2017100800,00-0028112,1,1.46,39.5,3,16,349,5,14,336,561,20,5.6,489,13,1.33
2017100801,00-0029159,1,1.47,41.5,-1.5,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017100801,00-0031418,1,1.42,41.5,-1.5,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017100801,00-0032257,1,1.23,41.5,1.5,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017100801,00-0033079,2,1.00,41.5,1.5,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017100801,00-0033885,1,1.00,41.5,1.5,22,382,5.4,20,329,558,30,6.4,466,13,1.00
2017100802,00-0026153,1,1.08,41.5,2,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017100802,00-0027675,3,1.33,41.5,2,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017100802,00-0027891,1,1.54,41.5,-2,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017100802,00-0030107,1,1.68,41.5,-2,11,327,5.3,21,351,550,25,6.1,353,7,2.00
2017100802,00-0031359,1,1.35,41.5,2,21,376,5.5,32,366,570,21,6.4,432,18,2.00
2017100802,00-0032055,1,1.55,41.5,2,21,376,5.5,32,366,570,21,6.4,432,18,1.33
2017100802,00-0033280,1,1.00,41.5,2,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017100803,00-0026345,1,1.80,43.5,-1,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100803,00-0029608,3,1.71,43.5,1,25,383,5.3,20,344,544,27,6.6,491,13,2.00
2017100803,00-0029892,1,1.28,43.5,-1,30,404,5.7,20,320,513,23,7.3,488,15,2.00
2017100803,00-0030068,2,1.11,43.5,-1,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100803,00-0033288,2,1.00,43.5,-1,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017100806,00-0027996,1,1.42,44.5,-6,19,361,4.9,21,343,564,24,5.9,407,12,2.00
2017100806,00-0030061,1,1.52,44.5,-6,19,361,4.9,21,343,564,24,5.9,407,12,1.25
2017100806,00-0030300,1,1.36,44.5,6,4,295,5,31,363,601,24,5.7,337,7,1.00
2017100806,00-0031549,1,1.32,44.5,-6,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017100806,00-0032112,1,2.14,44.5,6,4,295,5,31,363,601,24,5.7,337,7,2.50
2017100807,00-0027793,3,2.08,41,-7,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017100807,00-0033857,1,1.67,41,-7,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017100808,00-0027696,1,1.89,46.5,2,12,329,5.3,28,324,555,21,5.8,418,15,1.00
2017100808,00-0030431,1,1.33,46.5,-2,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017100808,00-0033110,3,1.00,46.5,-2,14,332,4.9,25,325,554,19,5.6,452,14,1.00
2017100809,00-0026901,3,1.43,40.5,3,20,373,5.6,14,361,530,24,6.9,433,11,1.00
2017100809,00-0026986,1,1.52,40.5,-3,6,303,5,34,333,569,18,5.6,435,12,1.00
2017100809,00-0031166,1,1.57,40.5,-3,6,303,5,34,333,569,18,5.6,435,12,1.50
2017100810,00-0026176,1,1.84,52,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017100810,00-0026201,1,1.65,52,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017100810,00-0027902,1,1.69,52,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.50
2017100810,00-0027985,1,1.15,52,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017100810,00-0030516,2,1.21,52,-2.5,26,384,5.5,22,348,513,30,6.9,464,10,1.00
2017100810,00-0031381,2,1.81,52,2.5,13,332,5.1,21,371,559,28,5.7,403,7,1.00
2017100811,00-0030506,2,1.42,45.5,-1.5,32,436,5.7,16,321,501,30,7.1,440,14,2.00
2017100811,00-0030564,3,1.75,45.5,1.5,15,339,5.6,26,325,570,23,6.6,443,15,2.00
2017100811,00-0031326,1,1.67,45.5,1.5,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017100811,00-0033040,1,1.45,45.5,-1.5,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017100811,00-0033127,2,1.50,45.5,1.5,15,339,5.6,26,325,570,23,6.6,443,15,4.00
2017100900,00-0027125,1,1.33,41,3.5,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017100900,00-0027981,1,1.71,41,-3.5,9,320,5.1,22,343,529,18,5.9,432,10,1.00
2017101200,00-0029137,1,1.86,44,3,11,327,5.3,21,351,550,25,6.1,353,7,1.67
2017101200,00-0030061,2,1.56,44,3,11,327,5.3,21,351,550,25,6.1,353,7,1.20
2017101200,00-0031549,2,1.32,44,3,11,327,5.3,21,351,550,25,6.1,353,7,1.00
2017101200,00-0032055,1,1.52,44,-3,4,295,5,31,363,601,24,5.7,337,7,1.50
2017101200,00-0033280,1,1.25,44,-3,4,295,5,31,363,601,24,5.7,337,7,1.00
2017101500,00-0030085,1,1.05,46,14,8,315,5.1,16,362,553,22,5.8,402,9,1.00
2017101500,00-0031382,1,1.63,46,14,8,315,5.1,16,362,553,22,5.8,402,9,2.00
2017101500,00-0031570,1,1.21,46,-14,29,393,5.4,15,339,528,26,6.5,431,14,1.00
2017101501,00-0027125,1,1.32,39.5,5,6,303,5,34,333,569,18,5.6,435,12,2.00
2017101501,00-0030422,1,1.23,39.5,5,6,303,5,34,333,569,18,5.6,435,12,1.00
2017101502,00-0029615,1,1.24,46,-7,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017101502,00-0030108,1,1.13,46,-7,31,410,5.1,13,360,525,28,6.6,467,14,1.00
2017101502,00-0030564,1,1.76,46,-7,31,410,5.1,13,360,525,28,6.6,467,14,1.80
2017101502,00-0033080,1,1.00,46,7,32,436,5.7,16,321,501,30,7.1,440,14,1.00
2017101502,00-0033127,2,1.56,46,-7,31,410,5.1,13,360,525,28,6.6,467,14,3.00
2017101503,00-0026176,1,1.85,46,-3,1,252,4.6,19,324,555,13,5.2,364,10,1.25
2017101503,00-0030035,2,1.15,46,3,26,384,5.5,22,348,513,30,6.9,464,10,1.75
2017101503,00-0031376,1,1.25,46,3,26,384,5.5,22,348,513,30,6.9,464,10,3.00
2017101503,00-0031381,1,1.85,46,-3,1,252,4.6,19,324,555,13,5.2,364,10,1.00
2017101504,00-0025396,2,1.39,50.5,-5.5,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017101504,00-0027891,1,1.53,50.5,5.5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017101504,00-0029293,2,1.38,50.5,5.5,10,326,5.4,25,329,554,22,6,406,11,1.33
2017101504,00-0029738,1,1.29,50.5,5.5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017101504,00-0030801,1,1.07,50.5,-5.5,21,376,5.5,32,366,570,21,6.4,432,18,1.00
2017101504,00-0031189,1,1.75,50.5,5.5,10,326,5.4,25,329,554,22,6,406,11,1.00
2017101505,00-0027656,3,1.90,48.5,-9.5,22,382,5.4,20,329,558,30,6.4,466,13,1.33
2017101505,00-0029159,1,1.47,48.5,9.5,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017101505,00-0031236,1,1.32,48.5,-9.5,22,382,5.4,20,329,558,30,6.4,466,13,1.50
2017101505,00-0031418,1,1.38,48.5,9.5,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017101505,00-0032688,2,1.17,48.5,9.5,5,296,5.7,18,367,590,24,6.4,390,6,1.00
2017101506,00-0024221,1,1.30,46.5,-11.5,25,383,5.3,20,344,544,27,6.6,491,13,2.50
2017101506,00-0026345,1,1.80,46.5,11.5,28,388,5.3,23,306,531,23,6,472,13,1.33
2017101506,00-0028116,2,1.13,46.5,11.5,28,388,5.3,23,306,531,23,6,472,13,2.00
2017101506,00-0030404,3,1.27,46.5,-11.5,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017101506,00-0032760,1,2.00,46.5,-11.5,25,383,5.3,20,344,544,27,6.6,491,13,1.00
2017101506,00-0033288,1,2.00,46.5,11.5,28,388,5.3,23,306,531,23,6,472,13,1.50
2017101507,00-0022921,4,1.94,46.5,2.5,24,382,6,26,371,549,22,7.3,440,17,2.00
2017101507,00-0026189,2,1.44,46.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.33
2017101507,00-0030300,1,1.36,46.5,2.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017101507,00-0031051,2,1.29,46.5,2.5,24,382,6,26,371,549,22,7.3,440,17,1.00
2017101507,00-0031273,2,1.67,46.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.67
2017101507,00-0031408,2,1.61,46.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017101507,00-0032009,1,1.20,46.5,-2.5,19,361,4.9,21,343,564,24,5.9,407,12,1.00
2017101508,00-0030431,2,1.33,42,-1,2,268,4.6,33,289,509,17,4.8,429,9,1.00
2017101508,00-0033908,1,1.60,42,-1,2,268,4.6,33,289,509,17,4.8,429,9,3.00
2017101509,00-0027793,3,2.08,46,3.5,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017101509,00-0030506,1,1.44,46,-3.5,7,308,5.2,22,297,499,20,5.8,385,14,1.67
2017101509,00-0031060,1,1.23,46,-3.5,7,308,5.2,22,297,499,20,5.8,385,14,1.00
2017101509,00-0031373,1,1.79,46,3.5,15,339,5.6,26,325,570,23,6.6,443,15,2.00
2017101511,00-0027685,1,1.63,37.5,-13.5,27,388,5.7,19,347,561,32,6.9,464,10,1.00
2017101511,00-0027874,3,2.06,37.5,-13.5,27,388,5.7,19,347,561,32,6.9,464,10,1.33
2017101511,00-0028142,1,1.17,37.5,-13.5,27,388,5.7,19,347,561,32,6.9,464,10,1.50
2017101511,00-0033881,3,2.00,37.5,13.5,23,382,4.9,17,294,491,29,6.1,428,9,1.00
2017101600,00-0029580,1,1.48,46,-6.5,30,404,5.7,20,320,513,23,7.3,488,15,1.00
2017101600,00-0030181,1,1.43,46,6.5,17,356,5,21,369,605,27,5.9,398,5,1.00
2017101600,00-0031339,1,1.33,46,6.5,17,356,5,21,369,605,27,5.9,398,5,2.00
2017101900,00-0026986,1,1.51,46.5,3,15,339,5.6,26,325,570,23,6.6,443,15,1.50
2017101900,00-0027061,2,1.43,46.5,3,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017101900,00-0030506,1,1.44,46.5,-3,20,373,5.6,14,361,530,24,6.9,433,11,1.75
2017101900,00-0030669,1,1.33,46.5,-3,20,373,5.6,14,361,530,24,6.9,433,11,1.00
2017101900,00-0031544,4,1.35,46.5,3,15,339,5.6,26,325,570,23,6.6,443,15,1.00
2017101900,00-0033040,2,1.45,46.5,-3,20,373,5.6,14,361,530,24,6.9,433,11,1.00
2017102200,00-0026189,1,1.45,46.5,3,18,359,5.3,25,370,573,14,6.1,466,22,1.25
2017102200,00-0029388,3,1.63,46.5,-3,24,382,6,26,371,549,22,7.3,440,17,1.00
2017102200,00-0031408,2,1.65,46.5,3,18,359,5.3,25,370,573,14,6.1,466,22,1.33
2017102200,00-0032117,2,1.00,46.5,-3,24,382,6,26,371,549,22,7.3,440,17,1.00
2017102201,00-0027125,1,1.32,39.5,2.5,11,327,5.3,21,351,550,25,6.1,353,7,1.67
2017102201,00-0031359,1,1.32,39.5,-2.5,9,320,5.1,22,343,529,18,5.9,432,10,1.67
2017102201,00-0032055,1,1.52,39.5,-2.5,9,320,5.1,22,343,529,18,5.9,432,10,1.40
2017102201,00-0033280,1,1.40,39.5,-2.5,9,320,5.1,22,343,529,18,5.9,432,10,1.00
