game_id,season,player_id,ppr_points,team,position,full_player_name
2009091309,2009,00-0022921,19.10000000000000000000,ARI,WR,Larry Fitzgerald
2009091309,2009,00-0023500,19.80000000000000000000,SF,RB,Frank Gore
2009091309,2009,00-0024221,9.00000000000000000000,SF,TE,Vernon Davis
2009091309,2009,00-0024389,2.7000000000000000,SF,TE,Delanie Walker
2009091309,2009,00-0026289,25.60000000000000000000,ARI,RB,Tim Hightower
2009091309,2009,00-0026314,6.8000000000000000,SF,WR,Josh Morgan
2009091309,2009,00-0027007,2.90000000000000000000,ARI,RB,Beanie Wells
2009091309,2009,00-0027048,-0.30000000000000000000,SF,RB,Glen Coffee
2009091310,2009,00-0020494,2.60000000000000000000,WAS,WR,Santana Moss
2009091310,2009,00-0021179,8.20000000000000000000,WAS,RB,Clinton Portis
2009091310,2009,00-0021184,3.20000000000000000000,WAS,RB,Ladell Betts
2009091310,2009,00-0021190,16.80000000000000000000,WAS,WR,Antwaan Randle El
2009091310,2009,00-0022738,19.80000000000000000000,WAS,TE,Chris Cooley
2009091310,2009,00-0022803,12.24000000000000000000,NYG,QB,Eli Manning
2009091310,2009,00-0023460,12.04000000000000000000,WAS,QB,Jason Campbell
2009091310,2009,00-0023545,8.30000000000000000000,NYG,RB,Brandon Jacobs
2009091310,2009,00-0024345,2.00000000000000000000,NYG,WR,Domenik Hixon
2009091310,2009,00-0025540,9.2000000000000000,NYG,TE,Kevin Boss
2009091310,2009,00-0025637,10.10000000000000000000,NYG,RB,Ahmad Bradshaw
2009091310,2009,00-0026174,0.00000000000000000000,WAS,WR,Devin Thomas
2009091310,2009,00-0026191,1.60000000000000000000,WAS,WR,Malcolm Kelly
2009091310,2009,00-0026235,14.80000000000000000000,NYG,WR,Mario Manningham
2009091310,2009,00-0027005,3.80000000000000000000,NYG,WR,Hakeem Nicks
2009091311,2009,00-0007091,19.46000000000000000000,SEA,QB,Matt Hasselbeck
2009091311,2009,00-0008241,3.00000000000000000000,SEA,RB,Edgerrin James
2009091311,2009,00-0019599,7.84000000000000000000,STL,QB,Marc Bulger
2009091311,2009,00-0020438,10.80000000000000000000,SEA,WR,T.J. Houshmandzadeh
2009091311,2009,00-0021236,8.40000000000000000000,STL,TE,Randy McMichael
2009091311,2009,00-0021999,18.40000000000000000000,SEA,WR,Nate Burleson
2009091311,2009,00-0022011,1.10000000000000000000,SEA,FB,Justin Griffith
2009091311,2009,00-0022055,3.4000000000000000,SEA,QB,Seneca Wallace
2009091311,2009,00-0022736,6.70000000000000000000,STL,RB,Steven Jackson
2009091311,2009,00-0022840,21.60000000000000000000,SEA,RB,Julius Jones
2009091311,2009,00-0024463,2.1000000000000000,SEA,WR,Ben Obomanu
2009091311,2009,00-0025462,13.70000000000000000000,STL,WR,Laurent Robinson
2009091311,2009,00-0026173,11.40000000000000000000,STL,WR,Donnie Avery
2009091311,2009,00-0026178,27.50000000000000000000,SEA,TE,John Carlson
2009091311,2009,00-0026268,1.50000000000000000000,STL,WR,Keenan Burton
2009091311,2009,00-0026373,1.70000000000000000000,SEA,RB,Justin Forsett
2009091311,2009,00-0027063,1.70000000000000000000,SEA,WR,Deon Butler
2009091312,2009,00-0003035,3.3000000000000000,CHI,TE,Desmond Clark
2009091312,2009,00-0004541,7.90000000000000000000,GB,WR,Donald Driver
2009091312,2009,00-0021929,3.80000000000000000000,GB,TE,Donald Lee
2009091312,2009,00-0022984,13.70000000000000000000,GB,RB,Ryan Grant
2009091312,2009,00-0023459,12.34000000000000000000,GB,QB,Aaron Rodgers
2009091312,2009,00-0024226,8.68000000000000000000,CHI,QB,Jay Cutler
2009091312,2009,00-0024267,22.60000000000000000000,GB,WR,Greg Jennings
2009091312,2009,00-0024272,19.00000000000000000000,CHI,WR,Devin Hester
2009091312,2009,00-0025418,1.80000000000000000000,CHI,TE,Greg Olsen
2009091312,2009,00-0025480,2.50000000000000000000,CHI,RB,Garrett Wolfe
2009091312,2009,00-0025615,2.60000000000000000000,GB,RB,DeShawn Wynn
2009091312,2009,00-0026184,5.50000000000000000000,CHI,RB,Matt Forte
2009091312,2009,00-0026210,13.60000000000000000000,CHI,WR,Earl Bennett
2009091312,2009,00-0026231,1.60000000000000000000,GB,TE,Jermichael Finley
2009091312,2009,00-0026913,10.2000000000000000,CHI,WR,Johnny Knox
2009091400,2009,00-0005091,11.80000000000000000000,NE,RB,Kevin Faulk
2009091400,2009,00-0011754,26.10000000000000000000,NE,WR,Randy Moss
2009091400,2009,00-0012478,6.6000000000000000,BUF,WR,Terrell Owens
2009091400,2009,00-0016098,8.50000000000000000000,NE,RB,Fred Taylor
2009091400,2009,00-0019596,22.02000000000000000000,NE,QB,Tom Brady
2009091400,2009,00-0021213,1.70000000000000000000,NE,TE,Chris Baker
2009091400,2009,00-0022427,21.30000000000000000000,NE,WR,Wes Welker
2009091400,2009,00-0022910,5.50000000000000000000,BUF,WR,Lee Evans
2009091400,2009,00-0022943,25.70000000000000000000,NE,TE,Benjamin Watson
2009091400,2009,00-0024204,24.70000000000000000000,BUF,RB,Fred Jackson
2009091400,2009,00-0024236,6.10000000000000000000,NE,RB,Laurence Maroney
2009091400,2009,00-0025479,18.98000000000000000000,BUF,QB,Trent Edwards
2009091400,2009,00-0025609,7.80000000000000000000,BUF,TE,Derek Schouman
2009091400,2009,00-0027088,9.30000000000000000000,BUF,TE,Shawn Nelson
2009091401,2009,00-0020268,2.3000000000000000,OAK,TE,Tony Stewart
2009091401,2009,00-0020342,0.80000000000000000000,SD,TE,Brandon Manumaleuna
2009091401,2009,00-0020536,10.60000000000000000000,SD,RB,LaDainian Tomlinson
2009091401,2009,00-0021547,13.30000000000000000000,SD,TE,Antonio Gates
2009091401,2009,00-0022414,2.7000000000000000,SD,WR,Malcom Floyd
2009091401,2009,00-0022942,12.08000000000000000000,SD,QB,Philip Rivers
2009091401,2009,00-0023496,16.60000000000000000000,SD,WR,Vincent Jackson
2009091401,2009,00-0023564,17.60000000000000000000,SD,RB,Darren Sproles
2009091401,2009,00-0024408,0.68000000000000000000,OAK,QB,Bruce Gradkowski
2009091401,2009,00-0025388,8.92000000000000000000,OAK,QB,JaMarcus Russell
2009091401,2009,00-0025486,1.9000000000000000,OAK,WR,Johnnie Lee Higgins
2009091401,2009,00-0025487,12.90000000000000000000,OAK,RB,Michael Bush
2009091401,2009,00-0025559,9.90000000000000000000,SD,WR,Legedu Naanee
2009091401,2009,00-0026144,9.30000000000000000000,OAK,RB,Darren McFadden
2009091401,2009,00-0026209,1.50000000000000000000,SD,FB,Jacob Hester
2009091401,2009,00-0027089,18.70000000000000000000,OAK,WR,Louis Murphy
2009092000,2009,00-0001477,6.2000000000000000,ATL,WR,Marty Booker
2009092000,2009,00-0004161,14.32000000000000000000,CAR,QB,Jake Delhomme
2009092000,2009,00-0005231,1.60000000000000000000,ATL,WR,Brian Finneran
2009092000,2009,00-0006101,20.10000000000000000000,ATL,TE,Tony Gonzalez
2009092000,2009,00-0011795,8.70000000000000000000,CAR,WR,Muhsin Muhammad
2009092000,2009,00-0020337,21.10000000000000000000,CAR,WR,Steve Smith
2009092000,2009,00-0022781,6.30000000000000000000,ATL,WR,Michael Jenkins
2009092000,2009,00-0022821,16.00000000000000000000,ATL,RB,Michael Turner
2009092000,2009,00-0023462,17.30000000000000000000,ATL,WR,Roddy White
2009092000,2009,00-0024242,18.10000000000000000000,CAR,RB,DeAngelo Williams
2009092000,2009,00-0024294,0.60000000000000000000,ATL,RB,Jerious Norwood
2009092000,2009,00-0024369,5.80000000000000000000,CAR,TE,Jeff King
2009092000,2009,00-0025432,1.90000000000000000000,CAR,WR,Dwayne Jarrett
2009092000,2009,00-0025542,12.10000000000000000000,CAR,TE,Dante Rosario
2009092000,2009,00-0025631,11.70000000000000000000,ATL,FB,Jason Snelling
2009092000,2009,00-0026143,19.10000000000000000000,ATL,QB,Matt Ryan
2009092000,2009,00-0026153,10.90000000000000000000,CAR,RB,Jonathan Stewart
2009092000,2009,00-0026276,1.60000000000000000000,CAR,WR,Kenny Moore
2009092001,2009,00-0005106,14.20000000000000000000,MIN,QB,Brett Favre
2009092001,2009,00-0009323,2.80000000000000000000,MIN,TE,Jimmy Kleinsasser
2009092001,2009,00-0019650,3.50000000000000000000,DET,WR,Dennis Northcutt
2009092001,2009,00-0021182,1.50000000000000000000,DET,RB,Maurice Morris
2009092001,2009,00-0021314,5.80000000000000000000,MIN,RB,Chester Taylor
2009092001,2009,00-0021525,1.20000000000000000000,DET,TE,Casey Fitzsimmons
2009092001,2009,00-0021756,3.00000000000000000000,DET,TE,Will Heller
2009092001,2009,00-0022054,7.10000000000000000000,MIN,TE,Visanthe Shiancoe
2009092001,2009,00-0022807,10.60000000000000000000,MIN,WR,Bernard Berrian
2009092001,2009,00-0023774,0.10000000000000000000,MIN,FB,Naufahu Tahi
2009092001,2009,00-0024279,0.56000000000000000000,MIN,QB,Tarvaris Jackson
2009092001,2009,00-0025389,17.70000000000000000000,DET,WR,Calvin Johnson
2009092001,2009,00-0025394,19.60000000000000000000,MIN,RB,Adrian Peterson
2009092001,2009,00-0025431,5.90000000000000000000,MIN,WR,Sidney Rice
2009092001,2009,00-0026204,9.30000000000000000000,DET,RB,Kevin Smith
2009092001,2009,00-0026286,3.1000000000000000,DET,FB,Jerome Felton
2009092001,2009,00-0026498,6.78000000000000000000,DET,QB,Matthew Stafford
2009092001,2009,00-0026996,8.00000000000000000000,DET,TE,Brandon Pettigrew
2009092001,2009,00-0026998,16.50000000000000000000,MIN,WR,Percy Harvin
2009092001,2009,00-0027129,2.30000000000000000000,DET,RB,Aaron Brown
2009092002,2009,00-0004541,21.90000000000000000000,GB,WR,Donald Driver
2009092002,2009,00-0018958,9.10000000000000000000,CIN,WR,Laveranues Coles
2009092002,2009,00-0020397,19.1000000000000000,CIN,WR,Chad Johnson
2009092002,2009,00-0021429,21.50000000000000000000,CIN,QB,Carson Palmer
2009092002,2009,00-0021929,6.80000000000000000000,GB,TE,Donald Lee
2009092002,2009,00-0022141,1.90000000000000000000,CIN,FB,Jeremi Johnson
2009092002,2009,00-0022484,2.2000000000000000,CIN,TE,J.P. Foschi
2009092002,2009,00-0022984,13.80000000000000000000,GB,RB,Ryan Grant
2009092002,2009,00-0023439,14.10000000000000000000,CIN,RB,Cedric Benson
2009092002,2009,00-0023459,18.74000000000000000000,GB,QB,Aaron Rodgers
2009092002,2009,00-0023518,7.50000000000000000000,CIN,WR,Chris Henry
2009092002,2009,00-0023832,3.1000000000000000,GB,TE,Spencer Havner
2009092002,2009,00-0024607,4.60000000000000000000,CIN,TE,Daniel Coats
2009092002,2009,00-0025439,3.70000000000000000000,CIN,RB,Brian Leonard
2009092002,2009,00-0025465,4.40000000000000000000,GB,WR,James Jones
2009092002,2009,00-0026176,2.1000000000000000,GB,WR,Jordy Nelson
2009092002,2009,00-0026231,9.60000000000000000000,GB,TE,Jermichael Finley
2009092002,2009,00-0026237,3.60000000000000000000,CIN,WR,Andre Caldwell
2009092002,2009,00-0026941,0.70000000000000000000,CIN,RB,Bernard Scott
2009092003,2009,00-0007681,12.50000000000000000000,JAC,WR,Torry Holt
2009092003,2009,00-0017200,17.72000000000000000000,ARI,QB,Kurt Warner
2009092003,2009,00-0019457,2.6000000000000000,ARI,TE,Anthony Becht
2009092003,2009,00-0021231,19.98000000000000000000,JAC,QB,David Garrard
2009092003,2009,00-0021647,4.5000000000000000,ARI,WR,Jerheme Urban
2009092003,2009,00-0022084,15.30000000000000000000,ARI,WR,Anquan Boldin
2009092003,2009,00-0022288,7.50000000000000000000,ARI,RB,Jason Wright
2009092003,2009,00-0022921,13.40000000000000000000,ARI,WR,Larry Fitzgerald
2009092003,2009,00-0023108,1.70000000000000000000,ARI,TE,Stephen Spach
2009092003,2009,00-0023442,2.4000000000000000,JAC,WR,Troy Williamson
2009092003,2009,00-0024103,-0.20000000000000000000,JAC,RB,Montell Owens
2009092003,2009,00-0024225,0.88000000000000000000,ARI,QB,Matt Leinart
2009092003,2009,00-0024243,15.2000000000000000,JAC,TE,Marcedes Lewis
2009092003,2009,00-0024275,12.30000000000000000000,JAC,RB,Maurice Jones-Drew
2009092003,2009,00-0025466,22.60000000000000000000,JAC,WR,Mike Sims-Walker
2009092003,2009,00-0025529,13.30000000000000000000,ARI,WR,Steve Breaston
2009092003,2009,00-0026100,2.80000000000000000000,JAC,WR,Nate Hughes
2009092003,2009,00-0026289,17.40000000000000000000,ARI,RB,Tim Hightower
