game_id,receiver_player_id,hv_plays,avg_rz_targets,hv_plays_moving_avg16,hv_plays_moving_avg8,hv_plays_moving_avg4
2017092405,00-0032257,2,1.23,1.21,1.25,1.50
2014092805,00-0027690,1,1.88,1.94,2.38,3.00
2017121004,00-0028903,2,1.25,1.19,1.25,1.00
2018090900,00-0030663,2,1.25,1.88,2.00,2.25
2009120607,00-0023465,1,1.71,1.75,1.75,1.75
2010102405,00-0020494,1,1.73,1.29,1.13,1.25
2015100412,00-0030801,1,1.00,1.00,1.00,1.00
2019121511,00-0033110,1,1.27,1.53,1.75,2.50
2017122404,00-0032208,1,1.29,1.11,1.13,1.00
2015112602,00-0027125,1,1.18,1.50,1.50,1.50
2016100210,00-0027966,1,1.21,1.20,1.20,1.25
2018101403,00-0028263,1,1.10,1.25,1.25,1.25
2015111507,00-0029269,2,1.18,1.44,1.38,1.50
2013122204,00-0024243,2,1.44,1.38,1.75,1.50
2016101602,00-0027006,4,1.41,1.31,1.25,1.25
2015121000,00-0026901,2,1.44,1.38,1.38,1.50
2013102007,00-0028091,2,1.25,1.64,1.50,1.25
2012100700,00-0006101,2,1.94,1.38,1.25,1.25
2018121000,00-0031588,1,1.78,1.88,2.00,2.25
2014121403,00-0031359,1,1.27,1.56,1.50,1.75
2016101000,00-0031273,1,1.86,1.80,1.80,1.75
2016100908,00-0029000,1,1.52,1.50,1.63,1.50
2012101500,00-0026267,1,1.43,1.27,1.13,1.00
2012100400,00-0027985,1,1.17,1.00,1.00,1.00
2012123011,00-0020337,2,1.52,1.56,1.25,1.50
2017100801,00-0029159,1,1.47,1.31,1.00,1.00
2017092404,00-0032058,1,1.15,1.33,1.25,1.00
2016100207,00-0028825,1,1.33,1.00,1.00,1.00
2019090801,00-0032977,1,1.00,1.58,1.63,1.50
2012112201,00-0028116,1,1.00,1.50,1.50,1.50
2012121605,00-0028052,2,1.40,1.40,1.50,1.75
2018111110,00-0033895,1,1.27,1.20,1.20,1.25
2015120607,00-0025396,2,1.33,1.13,1.13,1.25
2017102204,00-0031731,1,1.00,1.00,1.00,1.00
2017112302,00-0030091,1,1.00,1.00,1.00,1.00
2012091612,00-0027135,1,1.17,1.25,1.25,1.25
2018112508,00-0022921,1,1.90,1.94,1.75,1.75
2014091500,00-0026995,1,1.62,1.56,1.50,1.25
2017122400,00-0029394,1,1.67,1.00,1.00,1.00
2010121203,00-0024243,2,1.33,1.43,1.38,1.50
2017100107,00-0027675,2,1.33,1.00,1.00,1.00
2017123110,00-0029931,1,1.00,1.00,1.00,1.00
2012100702,00-0020498,4,1.79,1.69,1.63,2.00
2016121200,00-0027150,1,1.96,1.63,1.63,1.50
2016110608,00-0030450,2,1.00,1.14,1.14,1.25
2019122211,00-0032385,2,1.75,1.63,1.38,1.50
2015122000,00-0027994,1,1.57,1.27,1.25,1.50
2018093012,00-0032135,1,1.40,1.09,1.13,1.25
2018120903,00-0031570,1,1.25,1.17,1.13,1.25
2015092009,00-0026983,2,1.44,1.31,1.13,1.25
2011092502,00-0025516,1,2.00,1.50,1.50,1.50
2017120303,00-0033556,1,1.50,1.00,1.00,1.00
2016100911,00-0028002,1,1.85,1.81,1.88,1.25
2013112411,00-0027150,3,1.44,1.40,1.50,1.75
2013092909,00-0025549,2,1.60,1.81,1.75,1.00
2014102610,00-0028040,1,1.50,1.56,1.38,1.50
2012091000,00-0027996,1,1.13,1.67,1.50,1.75
2018120210,00-0027061,3,1.54,1.56,1.88,1.25
2015112201,00-0023310,1,1.76,1.25,1.38,1.75
2016121103,00-0031912,1,1.83,1.17,1.17,1.25
2013093000,00-0028112,1,1.00,1.20,1.25,1.00
2018101410,00-0032209,1,1.36,1.00,1.00,1.00
2011111400,00-0026231,2,1.76,1.69,2.00,2.00
2019111400,00-0031235,1,1.92,1.81,1.63,1.50
2014092807,00-0027089,2,1.54,1.00,1.00,1.00
2015120606,00-0028434,2,1.35,1.75,1.88,2.00
2010120200,00-0022397,1,1.25,1.00,1.00,1.00
2018090908,00-0033699,2,1.25,1.33,1.33,1.33
2011110611,00-0027691,1,1.17,1.33,1.33,1.33
2009120608,00-0024466,1,1.67,2.13,2.13,2.00
2017101600,00-0027690,2,1.85,1.88,1.75,1.50
2019122906,00-0031585,1,1.00,1.25,1.25,1.25
2019092912,00-0028002,1,1.78,1.31,1.25,1.25
2012100709,00-0027690,1,1.55,1.27,1.38,1.25
2010121209,00-0021216,1,1.50,1.00,1.00,1.00
2010101008,00-0025438,2,1.73,1.46,1.25,1.50
2011010202,00-0020516,1,1.33,1.44,1.38,1.50
2013120108,00-0026986,1,1.56,1.69,1.88,1.75
2009120605,00-0022901,1,1.00,1.00,1.00,1.00
2009110809,00-0025438,1,1.33,1.67,1.67,1.50
2013121501,00-0029137,1,2.09,2.27,2.50,2.25
2019110300,00-0029738,1,1.47,1.13,1.13,1.00
2012122305,00-0027964,1,1.60,1.20,1.20,1.25
2012090911,00-0025418,1,1.73,1.38,1.13,1.00
2010112500,00-0022427,2,1.50,1.38,1.13,1.00
2011121103,00-0026186,2,1.50,1.88,1.88,1.75
2011121500,00-0027944,2,1.75,1.75,1.75,1.75
2013102100,00-0025394,1,1.29,1.21,1.38,1.50
2013111711,00-0026178,2,1.24,1.27,1.13,1.25
2013122900,00-0022736,1,1.31,1.08,1.13,1.25
2018120906,00-0030516,1,1.24,1.25,1.25,1.50
2017123108,00-0030516,2,1.25,1.19,1.13,1.25
2016111312,00-0027656,2,1.95,2.38,2.38,3.00
2010091200,00-0027026,1,1.14,1.57,1.57,1.25
2018112509,00-0033857,1,2.06,1.63,1.50,1.50
2010092604,00-0023176,1,1.00,1.33,1.33,1.33
2017100803,00-0029892,1,1.28,1.10,1.00,1.00
2015110106,00-0027155,1,1.00,1.00,1.00,1.00
2012010107,00-0026852,1,1.00,1.00,1.00,1.00
2009102511,00-0025540,1,1.00,2.00,2.00,2.00
2014092104,00-0027005,2,1.70,1.63,1.50,1.50
2016112704,00-0028825,2,1.38,1.50,1.50,1.50
2014111603,00-0026176,2,1.69,1.75,2.00,2.25
2012111800,00-0028116,1,1.00,2.00,2.00,2.00
2018122300,00-0032355,1,1.25,1.18,1.25,1.25
2015102502,00-0031382,2,1.80,1.40,1.38,1.25
2011122411,00-0026189,1,1.45,1.75,1.75,1.25
2019120109,00-0033536,2,1.76,1.31,1.13,1.25
2014122802,00-0025389,2,1.94,2.44,2.00,2.25
2012110100,00-0028202,1,1.00,1.00,1.00,1.00
2011101605,00-0026231,1,1.73,1.53,1.63,1.50
2014121500,00-0030085,1,1.00,1.09,1.00,1.00
2017102300,00-0031549,1,1.30,1.09,1.13,1.25
2012120205,00-0029548,1,1.00,1.50,1.50,1.50
2012121602,00-0023564,1,1.82,1.38,1.25,1.25
2010112805,00-0006101,2,2.06,1.18,1.25,1.50
2017111207,00-0030035,4,1.19,1.94,2.38,1.75
2013090804,00-0025394,1,1.33,1.23,1.38,1.50
2013102000,00-0028083,2,1.31,1.00,1.00,1.00
2014091410,00-0028067,1,2.10,1.83,1.63,2.00
2011111307,00-0023953,1,1.80,1.00,1.00,1.00
2016091112,00-0032187,1,1.33,1.25,1.25,1.25
2016120411,00-0028083,1,1.44,1.14,1.14,1.25
2010111407,00-0022097,3,1.50,2.22,2.25,2.50
2010101703,00-0026901,2,1.14,1.33,1.50,1.50
2010112800,00-0025540,2,1.57,1.46,1.38,1.00
2017100811,00-0031326,1,1.67,1.00,1.00,1.00
2012111200,00-0027695,1,1.50,1.00,1.00,1.00
2010090900,00-0025414,1,1.33,1.44,1.50,1.50
2011102301,00-0021547,1,1.58,2.00,2.50,3.00
2010101700,00-0026000,1,1.00,1.00,1.00,1.00
2010122611,00-0025465,1,1.63,1.10,1.13,1.25
2019120802,00-0033009,1,1.29,1.81,1.50,1.50
2016100200,00-0030821,1,1.53,1.81,2.00,1.50
2013091502,00-0026364,2,1.62,1.44,1.25,1.50
2017123109,00-0032257,1,1.17,1.31,1.25,1.25
2012091001,00-0027135,2,1.20,1.00,1.00,1.00
2014092801,00-0029137,1,2.00,1.88,1.38,1.00
2019122912,00-0027944,1,1.96,1.63,1.25,1.00
2010100304,00-0024276,1,1.75,1.20,1.20,1.25
2014122801,00-0024313,1,1.48,1.44,1.50,1.50
2013102709,00-0027874,1,1.72,2.31,2.13,1.50
2015122800,00-0024313,1,1.47,1.56,1.63,1.75
2017100200,00-0032128,1,1.50,1.33,1.33,1.25
2015092700,00-0029004,1,1.20,1.00,1.00,1.00
2010010311,00-0022921,1,2.09,1.82,1.75,1.75
2015092100,00-0024334,2,2.03,1.69,1.50,1.25
2014092500,00-0027691,1,1.22,1.44,1.38,1.25
2013092213,00-0027793,5,1.90,1.75,1.50,1.50
2012121606,00-0023630,1,1.21,1.19,1.13,1.00
2012101409,00-0024345,1,1.17,1.25,1.25,1.25
2019120107,00-0034988,1,1.50,1.00,1.00,1.00
2013090803,00-0026937,1,1.35,1.25,1.38,1.75
2014112701,00-0031299,1,1.75,2.14,2.14,2.75
2017122404,00-0031359,1,1.35,1.44,1.25,1.00
2019092900,00-0029632,1,1.33,1.50,1.13,1.00
2018110408,00-0028142,1,1.18,1.14,1.13,1.25
2012111108,00-0028091,1,1.36,1.86,1.86,2.00
2015100412,00-0030516,1,1.00,1.00,1.00,1.00
2019090812,00-0029664,2,1.62,1.75,1.63,1.75
2011121106,00-0021148,1,1.14,1.06,1.00,1.00
2016092511,00-0029608,3,1.72,2.06,2.25,2.50
2019102700,00-0027944,2,1.95,2.13,1.75,2.00
2018123000,00-0034753,1,1.17,1.29,1.29,1.25
2017100200,00-0030669,1,1.38,1.20,1.25,1.50
2011121103,00-0023630,1,1.13,1.44,1.25,1.25
2019102710,00-0034367,1,1.33,1.25,1.25,1.25
2016102306,00-0028497,2,1.27,1.31,1.38,1.50
2014101210,00-0026345,1,1.91,1.94,2.00,2.25
2014113008,00-0027942,2,1.76,2.00,1.88,2.00
2016100212,00-0032135,1,1.25,1.00,1.00,1.00
2016121500,00-0032211,2,1.00,1.38,1.38,1.50
2016120405,00-0031428,1,1.76,2.00,1.25,1.25
2011103001,00-0024243,1,1.42,1.31,1.25,1.25
2017121007,00-0031387,1,1.08,1.13,1.13,1.00
2014101902,00-0026201,1,1.73,1.81,1.75,1.75
2018100702,00-0033897,1,1.00,1.00,1.00,1.00
2013120108,00-0028149,1,1.25,1.00,1.00,1.00
2010091205,00-0025425,1,1.17,1.67,1.67,1.50
2017091705,00-0030801,3,1.08,1.23,1.25,1.00
2010100302,00-0010500,1,1.75,1.22,1.25,1.00
2017091702,00-0029793,1,1.00,1.00,1.00,1.00
2017100200,00-0031068,1,1.13,1.17,1.17,1.25
2012091612,00-0027080,1,1.17,1.00,1.00,1.00
2016112707,00-0027985,2,1.13,1.00,1.00,1.00
2010121205,00-0021756,1,1.20,1.33,1.33,1.33
2010122608,00-0026188,1,1.90,1.56,1.63,1.50
2017111903,00-0029615,1,1.23,1.33,1.50,1.25
2011092512,00-0022921,2,2.26,1.50,1.63,1.75
2014120712,00-0029159,1,1.46,1.25,1.25,1.00
2013111700,00-0029660,2,1.17,1.00,1.00,1.00
2013092907,00-0029638,3,1.80,1.33,1.33,1.50
2012122300,00-0027006,2,1.48,2.13,1.88,1.75
2010122605,00-0024305,1,1.17,1.14,1.14,1.00
2014101209,00-0026182,2,1.57,1.69,1.63,1.75
2011092509,00-0021236,1,1.18,1.13,1.13,1.25
2012090909,00-0026986,1,1.63,1.31,1.25,1.25
2013121512,00-0026176,2,1.47,1.94,1.63,1.50
2011112007,00-0022922,1,1.63,1.50,1.63,1.75
2013091503,00-0029572,1,1.25,1.50,1.50,1.50
2013111703,00-0029129,2,1.27,1.00,1.00,1.00
2016112003,00-0031428,1,1.79,2.13,1.63,1.25
2016121104,00-0030564,1,1.74,1.81,1.38,1.50
2010092600,00-0025540,1,1.88,1.75,1.75,2.25
2016112703,00-0032780,1,1.25,1.00,1.00,1.00
2013112402,00-0026996,1,1.63,1.31,1.13,1.25
2016121807,00-0032385,2,1.33,1.33,1.33,1.00
2016112708,00-0027696,1,1.88,1.69,1.50,1.75
2014120713,00-0027150,1,1.84,1.63,1.75,1.75
2014113005,00-0027981,1,1.58,1.31,1.38,1.25
2014101912,00-0022097,1,1.64,1.63,1.75,2.00
2017102900,00-0032951,1,1.00,1.00,1.00,1.00
2014092802,00-0027702,1,1.74,1.63,1.63,1.25
2013111007,00-0024243,1,1.49,1.38,1.63,2.00
2009121700,00-0020498,3,1.80,2.10,2.00,2.00
2019121507,00-0028087,1,1.38,1.08,1.13,1.25
2019101302,00-0031382,1,1.68,1.69,1.75,1.75
2012111104,00-0027135,1,1.44,1.25,1.25,1.25
2017122409,00-0029892,1,1.25,1.08,1.00,1.00
2017112604,00-0031236,3,1.35,1.69,1.63,1.50
2012101408,00-0023438,1,1.63,1.31,1.38,1.00
2012101409,00-0027265,1,1.64,2.08,2.25,2.25
2019120806,00-0027061,2,1.53,1.88,1.63,2.00
2019091900,00-0033858,1,1.14,1.33,1.33,1.33
2012092307,00-0026364,1,1.63,1.44,1.75,1.75
2018112506,00-0030147,1,1.08,1.43,1.43,1.75
2016101611,00-0027696,1,1.88,1.75,1.75,1.75
2019101308,00-0034860,1,1.17,2.00,2.00,2.00
2019111007,00-0033040,3,1.48,1.88,1.75,1.25
2013090811,00-0026176,4,1.43,2.06,2.00,2.00
2010092700,00-0026913,3,1.25,1.43,1.43,1.50
2010122609,00-0026988,1,1.09,1.25,1.25,1.50
2016112703,00-0030047,3,1.13,1.43,1.43,1.75
2014101912,00-0026364,3,1.64,1.38,1.25,1.00
2014100900,00-0029435,1,1.00,2.00,2.00,2.00
2010112113,00-0024324,1,1.86,1.70,1.63,1.25
2012010107,00-0026189,1,1.43,1.75,1.75,1.25
2014110202,00-0022127,1,1.47,1.63,1.50,1.50
2009113000,00-0025414,1,1.67,1.40,1.40,1.50
2017102212,00-0031062,1,1.44,1.31,1.38,1.25
2012090500,00-0026201,1,1.20,1.00,1.00,1.00
2011101607,00-0026983,1,1.13,1.11,1.13,1.25
2014122109,00-0022127,2,1.46,1.56,1.38,1.25
2017101507,00-0031408,2,1.61,1.75,1.63,1.50
2015102505,00-0026345,1,1.90,1.44,1.00,1.00
2015101105,00-0027918,1,1.41,1.31,1.50,1.75
2018121500,00-0027691,1,1.26,1.19,1.25,1.00
2017123103,00-0032355,1,1.17,1.20,1.20,1.25
2019112411,00-0033589,1,1.15,1.71,1.71,1.75
2014112700,00-0025389,4,1.93,2.31,1.63,1.75
2018111807,00-0034775,1,1.00,1.40,1.40,1.25
2010102407,00-0023440,1,1.17,1.00,1.00,1.00
2018111809,00-0033906,1,2.38,1.31,1.38,1.00
2014100510,00-0026182,1,1.57,1.69,1.63,2.00
2015101900,00-0031235,1,2.62,2.08,2.38,2.00
2014113000,00-0025460,1,1.34,1.25,1.38,1.25
2019110300,00-0032128,1,1.43,1.38,1.63,1.75
2009121300,00-0024466,2,1.90,2.22,2.38,2.00
2013090810,00-0029638,1,1.25,1.00,1.00,1.00
2012123000,00-0026364,2,1.64,1.38,1.00,1.00
2018093005,00-0031339,1,1.42,1.19,1.00,1.00
2011111400,00-0004541,1,1.32,1.25,1.13,1.00
2009110802,00-0026195,1,1.20,1.00,1.00,1.00
2012120205,00-0020498,1,1.76,1.81,2.00,1.75
2015101108,00-0027891,1,1.39,1.44,1.50,1.25
2019092904,00-0029572,1,1.13,1.06,1.13,1.00
2016112705,00-0033127,1,1.67,3.00,3.00,3.00
2010102400,00-0005231,1,1.50,1.00,1.00,1.00
2009121308,00-0020337,1,1.33,1.71,1.71,1.50
2011101600,00-0027259,3,1.50,1.00,1.00,1.00
2011102304,00-0026188,2,1.64,1.67,1.75,2.25
2013110306,00-0030061,1,1.00,2.00,2.00,2.00
2019092212,00-0034860,1,1.00,2.00,2.00,2.00
2017010115,00-0028202,2,1.25,1.20,1.20,1.25
2014110200,00-0028052,1,1.94,1.69,1.50,1.25
2017010100,00-0031570,1,1.08,1.17,1.17,1.25
2017111904,00-0029572,1,1.18,1.31,1.00,1.00
2009111509,00-0026178,1,1.50,3.00,3.00,3.00
2012112200,00-0027076,1,1.26,1.44,1.38,1.00
2010102401,00-0024268,1,2.00,1.13,1.13,1.00
2010102411,00-0022097,1,1.43,2.14,2.14,2.25
2015122000,00-0025396,3,1.32,1.19,1.25,1.25
2015112200,00-0027125,2,1.20,1.43,1.43,1.25
2011091102,00-0020498,3,1.63,1.81,1.63,1.75
2010110710,00-0025410,1,1.43,1.50,1.38,1.75
2019100603,00-0025396,1,1.40,1.19,1.00,1.00
2014110903,00-0022127,1,1.46,1.69,1.63,1.75
2013122905,00-0027321,1,1.18,1.40,1.38,1.25
2018091300,00-0032134,1,1.33,1.00,1.00,1.00
2016110603,00-0032209,1,1.25,1.00,1.00,1.00
2017122407,00-0033871,1,1.00,1.00,1.00,1.00
2012121601,00-0026224,2,1.17,1.60,1.63,2.00
2011092600,00-0027902,2,1.67,1.40,1.40,1.25
2014092102,00-0028040,1,1.59,1.53,1.63,1.50
2009122710,00-0022084,3,1.67,1.43,1.43,1.75
2016091812,00-0030821,1,1.47,1.75,2.00,2.00
2014121411,00-0027690,1,1.87,1.88,1.63,1.00
2015101802,00-0029638,1,1.61,1.63,1.50,1.75
2016100904,00-0024389,2,1.47,1.75,1.63,1.25
2017091400,00-0027942,1,1.78,1.81,1.75,1.75
2010112112,00-0027713,1,1.60,1.17,1.17,1.25
2011103100,00-0025410,2,1.62,2.25,2.63,2.25
2011110610,00-0023496,5,1.21,1.94,2.00,2.00
2017123114,00-0030068,2,1.33,1.13,1.25,1.25
2018090903,00-0030085,2,1.12,1.38,1.63,1.75
2016102306,00-0026184,2,1.33,1.31,1.13,1.25
2018102900,00-0028263,2,1.10,1.25,1.25,1.25
2015110100,00-0031060,1,1.33,1.00,1.00,1.00
2016103002,00-0024217,1,1.45,1.06,1.00,1.00
2016101611,00-0027944,3,1.88,2.13,2.13,2.50
2009121307,00-0021314,1,1.40,1.00,1.00,1.00
2019111705,00-0035644,1,1.00,1.00,1.00,1.00
2019120801,00-0033466,1,1.17,1.33,1.33,1.33
2014092801,00-0024334,1,2.07,1.81,2.13,1.75
2014090801,00-0025396,1,1.31,1.14,1.25,1.25
2014112310,00-0026901,1,1.43,1.44,1.38,1.50
2018120204,00-0032977,2,1.00,1.56,1.50,1.75
2011100212,00-0025487,1,2.00,1.00,1.00,1.00
2012111805,00-0026366,1,1.25,1.33,1.38,1.25
2011120409,00-0027874,4,1.83,1.14,1.14,1.00
2013120200,00-0027696,3,1.86,1.88,2.25,1.75
2012093000,00-0025516,2,1.55,1.50,1.50,1.50
2017102208,00-0032214,1,1.25,1.00,1.00,1.00
2011091104,00-0026213,1,1.08,1.22,1.25,1.50
2014101203,00-0029269,1,1.25,1.25,1.25,1.00
2018110500,00-0033045,1,1.44,1.25,1.25,1.50
2015092710,00-0026164,1,1.33,1.00,1.00,1.00
2012091603,00-0025394,1,1.30,1.27,1.38,1.75
2009122706,00-0022427,1,1.56,1.67,1.67,1.50
2013090810,00-0027061,5,1.38,1.19,1.00,1.00
2011092503,00-0027026,1,1.10,1.47,1.38,1.25
2010122000,00-0026998,1,1.54,1.73,2.13,2.50
2018092305,00-0033288,1,1.73,1.38,1.38,1.50
2013091505,00-0029708,1,1.27,1.13,1.13,1.00
2010111500,00-0014655,1,1.50,1.00,1.00,1.00
2019122911,00-0034653,1,1.00,1.00,1.00,1.00
2012120600,00-0026983,1,1.50,1.38,1.25,1.00
2015111502,00-0030544,1,1.25,1.25,1.25,1.50
2013111007,00-0029155,1,1.67,1.50,1.50,1.50
2015122009,00-0026393,1,1.33,1.25,1.13,1.25
2011100908,00-0024221,2,1.29,1.81,2.13,2.00
2016122404,00-0027981,1,1.66,1.25,1.25,1.50
2017100109,00-0022921,1,1.94,1.50,1.75,1.25
2018101406,00-0032355,2,1.22,1.13,1.13,1.25
2019111711,00-0033556,1,1.71,1.46,1.38,1.00
2016100211,00-0030542,1,1.38,1.69,1.75,2.00
2010121907,00-0025529,1,1.23,1.92,2.25,2.75
2019111001,00-0035662,2,2.00,1.25,1.25,1.25
2010091911,00-0022811,1,1.40,1.67,1.67,1.50
2010121212,00-0022171,1,1.00,1.00,1.00,1.00
2019092213,00-0031382,2,1.67,1.56,1.50,1.25
2019110309,00-0031382,1,1.69,1.50,1.50,1.50
2016120400,00-0028116,1,1.00,1.22,1.13,1.00
2017010105,00-0031912,1,1.88,1.22,1.25,1.25
2016121113,00-0030542,1,1.37,1.44,1.50,1.00
2009120601,00-0020337,1,1.38,1.83,1.83,1.50
2015111506,00-0030992,2,1.14,1.40,1.40,1.50
2018102107,00-0027691,1,1.26,1.19,1.25,1.00
2015111503,00-0024389,1,1.48,1.63,1.75,1.75
2019092201,00-0031934,1,1.00,1.00,1.00,1.00
2017110506,00-0026901,1,1.42,1.19,1.13,1.00
2013090800,00-0026035,1,1.70,1.25,1.38,1.25
2017121013,00-0026901,1,1.42,1.25,1.25,1.50
2012091600,00-0023496,3,1.33,2.06,2.13,1.25
2014090710,00-0028114,1,1.50,1.00,1.00,1.00
2017110600,00-0027891,2,1.52,1.50,1.38,1.25
2015120610,00-0026995,2,1.60,1.88,1.75,1.50
2009112910,00-0023500,1,1.75,1.00,1.00,1.00
2017100500,00-0028237,1,1.62,1.44,1.63,1.75
2018100701,00-0031235,1,2.00,1.88,1.88,1.50
2010102403,00-0025466,2,1.50,1.83,1.63,1.50
2015092709,00-0030521,1,1.22,1.20,1.25,1.25
2010092700,00-0025418,2,2.08,1.78,1.88,2.00
2019102712,00-0033948,1,1.38,1.00,1.00,1.00
2015102502,00-0024267,1,1.51,1.38,1.38,1.50
2009101900,00-0021547,1,1.33,2.00,2.00,2.00
2016121112,00-0027006,1,1.44,1.38,1.63,1.75
2010111500,00-0026189,1,1.40,1.69,2.13,2.00
2012120200,00-0025431,3,1.56,1.44,1.38,1.50
2017091003,00-0033079,1,1.00,1.00,1.00,1.00
2017123113,00-0027061,1,1.45,1.44,1.25,1.50
2019122201,00-0032160,2,1.50,1.50,1.50,1.50
2017101505,00-0027656,3,1.90,2.13,2.50,2.00
2019122210,00-0033858,1,1.17,1.56,1.63,1.75
2016121900,00-0026345,1,1.83,1.13,1.13,1.25
2014101204,00-0027753,1,1.24,1.22,1.25,1.50
2019120809,00-0032117,1,1.11,1.10,1.13,1.00
2012090902,00-0027861,1,1.63,1.00,1.00,1.00
2009121308,00-0022427,1,1.71,1.80,1.80,2.00
2015122400,00-0032256,1,1.33,1.20,1.20,1.25
2014092104,00-0031428,1,1.00,1.00,1.00,1.00
2012102102,00-0027089,1,1.50,1.31,1.00,1.00
2012110403,00-0023367,1,1.59,1.50,1.50,1.25
2015110808,00-0031285,1,1.40,1.20,1.20,1.25
2018123010,00-0032392,1,1.58,1.40,1.25,1.25
2014122811,00-0029588,1,1.00,1.33,1.33,1.33
2014120701,00-0029588,2,1.00,1.00,1.00,1.00
2018102803,00-0027942,2,1.82,1.63,1.75,1.75
2009112904,00-0022054,2,1.38,1.33,1.33,1.50
2010112501,00-0022929,2,1.22,1.30,1.38,1.50
2015120300,00-0031387,1,1.00,1.33,1.33,1.50
2014110206,00-0029432,2,1.00,1.00,1.00,1.00
2016010311,00-0027695,1,1.31,1.19,1.38,1.25
2010110701,00-0022084,1,1.73,1.83,2.25,2.75
2015092001,00-0030540,1,1.29,1.40,1.40,1.50
2019092908,00-0034159,1,1.25,2.33,2.33,2.33
2016091100,00-0032009,1,1.20,1.00,1.00,1.00
2015122709,00-0030516,2,1.00,1.00,1.00,1.00
2017123114,00-0033288,2,1.78,1.33,1.33,1.25
2018091603,00-0032765,3,2.11,2.13,2.00,2.25
2015111500,00-0031941,2,1.40,1.00,1.00,1.00
2013101309,00-0028434,1,1.33,1.53,1.25,1.25
2010101704,00-0022044,3,1.80,1.94,2.13,1.25
2017121001,00-0031588,1,1.87,1.88,2.25,2.25
2016120404,00-0030564,1,1.74,1.88,1.63,1.50
2015100402,00-0030564,3,1.68,1.75,2.38,2.25
2011121500,00-0024243,1,1.52,1.25,1.13,1.00
2017122409,00-0033288,2,1.88,1.20,1.20,1.25
2017092800,00-0031381,1,1.77,1.69,1.88,1.25
2011112705,00-0020337,2,1.55,1.88,2.63,2.00
2012102101,00-0026998,1,1.59,1.44,1.50,1.25
2013091500,00-0027944,2,1.72,1.88,1.63,1.50
2019111707,00-0033528,1,1.17,1.00,1.00,1.00
2012123008,00-0024276,1,1.55,1.19,1.13,1.00
2009122708,00-0024324,1,1.86,2.00,2.00,2.00
2012121612,00-0027651,1,1.15,1.14,1.14,1.00
2012100701,00-0027029,1,1.38,1.25,1.38,1.25
2011101604,00-0021999,1,1.67,1.31,1.50,1.25
2013121508,00-0023496,1,1.75,2.00,2.25,1.50
2017123106,00-0029159,1,1.49,1.13,1.13,1.00
2019120808,00-0032980,2,1.00,1.00,1.00,1.00
2014113006,00-0031373,1,2.33,2.00,2.00,2.00
2015122400,00-0027003,1,1.31,1.10,1.13,1.25
2019092200,00-0033891,1,1.67,1.45,1.63,2.25
2019092207,00-0026035,1,1.56,1.25,1.13,1.00
2010122800,00-0026189,1,1.57,2.00,1.75,2.25
2009110802,00-0023518,1,1.25,1.00,1.00,1.00
2018112600,00-0027874,2,1.99,1.56,1.63,1.75
2013122208,00-0029614,1,1.08,1.36,1.38,1.25
2016112709,00-0030506,1,1.41,1.44,1.38,1.50
2010091900,00-0022738,2,1.00,1.00,1.00,1.00
2014121412,00-0031257,1,1.00,1.00,1.00,1.00
2014113010,00-0026176,1,1.69,1.69,2.00,1.75
2016122402,00-0026189,3,1.43,1.44,1.38,1.50
2019110306,00-0034676,1,1.00,1.33,1.33,1.50
2015111508,00-0026901,1,1.45,1.50,1.38,1.50
2019110700,00-0030279,1,1.73,2.06,2.25,2.75
2017122404,00-0028087,1,1.18,1.00,1.00,1.00
2015102200,00-0027696,1,1.93,2.00,2.00,2.00
2010120500,00-0022910,3,1.57,1.38,1.38,1.50
2017123113,00-0032160,1,1.64,1.69,1.50,1.25
2015122702,00-0027656,3,1.96,2.13,1.75,1.75
2018093012,00-0030470,1,1.05,1.31,1.13,1.00
2017010107,00-0029000,1,1.47,1.38,1.13,1.00
2010101706,00-0026995,3,1.22,1.50,1.50,1.50
2009112901,00-0027088,1,2.00,1.00,1.00,1.00
2011110608,00-0026164,1,1.27,1.00,1.00,1.00
2009112206,00-0025431,3,1.29,2.17,2.17,2.50
2010112105,00-0021999,2,1.56,1.38,1.38,1.50
2018100700,00-0033871,1,1.43,1.00,1.00,1.00
2019090810,00-0022127,1,1.53,1.38,1.38,1.00
2013111010,00-0021547,2,1.56,1.56,1.50,1.50
2010110702,00-0019484,1,1.00,1.00,1.00,1.00
2015121302,00-0030460,1,1.42,1.36,1.38,1.75
2018091606,00-0026189,2,1.46,1.63,1.63,1.50
2014113009,00-0026178,1,1.35,1.19,1.25,1.00
2016010301,00-0022736,1,1.31,1.08,1.13,1.25
2018110406,00-0027944,3,1.94,2.00,2.38,1.50
2019091200,00-0025418,2,1.72,1.75,1.63,1.50
2018123002,00-0028002,1,1.81,1.25,1.25,1.25
2012122300,00-0025465,3,1.70,1.69,2.00,1.75
2018102102,00-0031545,1,1.67,1.00,1.00,1.00
2018111104,00-0031387,2,1.39,1.19,1.38,1.50
2013092600,00-0027985,1,1.08,1.00,1.00,1.00
2014122108,00-0029614,1,1.07,1.31,1.25,1.00
2019101700,00-0032956,1,1.00,1.00,1.00,1.00
2009101801,00-0004541,2,1.00,3.00,3.00,3.00
2013092903,00-0026796,2,1.17,1.36,1.38,1.25
2014121406,00-0029673,1,1.00,1.00,1.00,1.00
2015112602,00-0028002,2,2.00,2.19,2.25,2.50
